season,playerId,player,teamId,drblP,drblLn,drblB,rawAbilityRate,fusedRateRaw,fusionDelta,posteriorAbilityRate,drbl100,possessions
2024-25,1641783,Tristan da Silva,1610612753,-0.5,-0.32,-0.04,-0.5164,-0.32,0.19639999999999996,-0.3104,-0.3104,6500
2024-25,1642461,Spencer Jones,1610612743,-1.77,-2.06,-0.16,-2.4546,-1.39,1.0646000000000002,-1.0012,-1.0012,515
2024-25,203482,Kelly Olynyk,1610612761,-0.35,2.91,-0.09,-0.364,-0.38,-0.016000000000000014,-0.3604,-0.3604,3675
2024-25,1641842,Ronald Holland II,1610612765,-0.29,-2.91,-0.31,-0.3028,-0.34,-0.03720000000000001,-0.3277,-0.3277,5334
2024-25,1642269,Devin Carter,1610612758,-0.18,0.46,-0.1,-0.1996,-0.57,-0.37039999999999995,-0.5054,-0.5054,1566
2024-25,1630311,Pat Spencer,1610612744,-1.08,-1.26,0.21,-1.2921,-0.76,0.5321,-0.6371,-0.6371,1037
2024-25,1641725,Trey Alexander,1610612743,-2.91,-0.05,-0.17,-4.1035,-1.51,2.5935000000000006,-1.0704,-1.0704,487
2024-25,1642530,Yuki Kawamura,1610612763,-1.72,0.42,-0.08,-2.645,-2.1,0.5449999999999999,-1.3644,-1.3644,371
2024-25,1631120,JD Davison,1610612738,-2.96,-2.77,-0.32,-4.7024,-2.39,2.3124,-1.5032,-1.5032,339
2024-25,1642277,Johnny Furphy,1610612754,0.47,0.96,0.02,0.5341,-0.61,-1.1441,-0.5413,-0.5413,1577
2024-25,201959,Taj Gibson,1610612766,-0.72,-0.88,-0.13,-0.8095,-0.6,0.20950000000000002,-0.5351,-0.5351,1649
2024-25,1626196,Josh Richardson,1610612748,-1.91,-1.79,-0.09,-2.5648,-1.503,1.0618,-1.1167,-1.1167,578
2024-25,1630245,Ayo Dosunmu,1610612741,-0.22,-0.83,-0.08,-0.2245,-0.35,-0.12549999999999997,-0.3387,-0.3387,5993
2024-25,1642402,Enrique Freeman,1610612754,-0.71,-1.71,-0.6,-0.8946,-1.13,-0.23539999999999994,-0.9019,-0.9019,791
2024-25,1628964,Mo Bamba,1610612746,-0.98,-3.29,0.02,-1.1025,-0.64,0.4625,-0.5706,-0.5706,1645
2024-25,1631213,Tyrese Martin,1610612751,-0.33,-1.72,-0.06,-0.3429,-0.37,-0.027100000000000013,-0.3565,-0.3565,5298
2024-25,1630192,Zeke Nnaji,1610612743,0.19,-0.16,-0.08,0.2073,-0.51,-0.7173,-0.472,-0.472,2487
2024-25,1631311,Lester Quinones,1610612755,-0.29,-0.66,0.11,-0.3628,-1.19,-0.8271999999999999,-0.9471,-0.9471,780
2024-25,1641737,Adem Bona,1610612755,0.43,1.36,-0.37,0.4539,-0.43,-0.8839,-0.408,-0.408,3716
2024-25,1629651,Nic Claxton,1610612751,-0.19,-2.19,-0.12,-0.1947,-0.34,-0.1453,-0.3313,-0.3313,7622
2024-25,1630173,Precious Achiuwa,1610612752,-0.63,-3.9,-0.1,-0.6554,-0.39,0.26539999999999997,-0.3747,-0.3747,4884
2024-25,1629629,Cam Reddish,1610612747,-0.51,-0.91,-0.29,-0.554,-0.53,0.02400000000000002,-0.491,-0.491,2518
2024-25,203501,Tim Hardaway Jr.,1610612765,-0.03,-2.6,-0.05,-0.0287,-0.33,-0.3013,-0.3227,-0.3227,8864
2024-25,201599,DeAndre Jordan,1610612743,-0.54,-0.78,-0.19,-0.5799,-0.5,0.07989999999999997,-0.4671,-0.4671,2840
2024-25,1641729,Brice Sensabaugh,1610612762,0.6,-2.53,-0.07,0.6237,-0.37,-0.9937,-0.358,-0.358,5974
2024-25,1631104,Blake Wesley,1610612759,-0.73,3.07,-0.22,-0.7801,-0.52,0.2601,-0.484,-0.484,2687
2024-25,203954,Joel Embiid,1610612755,-0.51,-0.69,-0.47,-0.5517,-0.569,-0.017299999999999982,-0.5246,-0.5246,2361
2024-25,203458,Alex Len,1610612758,-1.97,-6.11,-0.04,-2.2365,-0.79,1.4465,-0.6976,-0.6976,1510
2024-25,1630568,Luka Garza,1610612750,-1.04,-0.44,-0.26,-1.2671,-1.19,0.07709999999999995,-0.9786,-0.9786,926
2024-25,1630695,Micah Potter,1610612762,-1.14,-0.22,-0.22,-1.2153,-0.52,0.6953,-0.4868,-0.4868,2933
2024-25,1626204,Larry Nance Jr.,1610612737,0.77,-2.8,0.12,0.8465,-0.6872,-1.5337,-0.6247,-0.6247,1998
2024-25,1631288,Jamal Cain,1610612740,0.02,-1.76,-0.27,0.0259,-0.7,-0.7259,-0.6358,-0.6358,1979
2024-25,1642355,Bronny James,1610612747,-2.18,-0.95,0.09,-2.7841,-1.7,1.0841,-1.3292,-1.3292,717
2024-25,1641765,Olivier-Maxence Prosper,1610612742,-0.78,-2.25,-0.34,-0.8474,-0.63,0.21740000000000004,-0.581,-0.581,2370
2024-25,1631172,Ousmane Dieng,1610612760,-0.39,-2.36,-0.02,-0.4363,-0.82,-0.38369999999999993,-0.7316,-0.7316,1655
2024-25,1641745,Adam Flagler,1610612760,-3.16,-2.09,-0.02,-3.9412,-1.55,2.3911999999999995,-1.2425,-1.2425,808
2024-25,1641775,Jordan Walsh,1610612738,-2.23,0.17,-0.33,-2.5139,-0.88,1.6339000000000001,-0.7795,-0.7795,1552
2024-25,1628989,Kevin Huerter,1610612758,0.14,-0.89,0.18,0.1448,-0.38,-0.5248,-0.3696,-0.3696,7126
2024-25,1642281,Jaylon Tyson,1610612739,-1.65,-2.24,0.05,-1.8303,-0.78,1.0503,-0.7033,-0.7033,1834
2024-25,1642367,Jonathan Mogbo,1610612761,-0.75,-0.41,0.02,-0.7765,-0.43,0.3465,-0.4144,-0.4144,5312
2024-25,203967,Dario Šarić,1610612743,-1.83,-0.73,-0.13,-2.2623,-1.57,0.6923000000000001,-1.2721,-1.2721,854
2024-25,1630165,Killian Hayes,1610612751,-0.82,2.02,-0.09,-1.0628,-2,-0.9372,-1.5444,-1.5444,678
2024-25,204456,T.J. McConnell,1610612754,-0.52,1.17,0.33,-0.5354,-0.42,0.1154,-0.4062,-0.4062,5905
2024-25,1630574,Ariel Hukporti,1610612752,-2.28,-4.08,-0.29,-2.8002,-1.57,1.2301999999999997,-1.2776,-1.2776,874
2024-25,1631103,Malaki Branham,1610612759,0.37,-2.62,-0.13,0.4109,-0.89,-1.3009,-0.7985,-0.7985,1745
2024-25,202693,Markieff Morris,1610612742,-2.4,-1.25,0.07,-3.1584,-2.32,0.8384,-1.7636,-1.7636,634
2024-25,1628969,Mikal Bridges,1610612752,-0.05,1.96,0.19,-0.0552,-0.34,-0.28480000000000005,-0.3345,-0.3345,12218
2024-25,1641998,Trey Jemison,1610612740,-1.25,0.52,-0.41,-1.4129,-1.01,0.40290000000000004,-0.8932,-0.8932,1530
2024-25,1641854,Craig Porter Jr.,1610612739,-0.91,-3.16,-0.02,-1.0023,-0.8,0.20229999999999992,-0.7294,-0.7294,2067
2024-25,1628997,Caleb Martin,1610612755,-0.93,-0.95,-0.33,-0.9713,-0.48,0.49130000000000007,-0.4612,-0.4612,4907
2024-25,1641721,Maxwell Lewis,1610612747,-0.3,-0.14,-0.08,-0.3426,-1.18,-0.8373999999999999,-1.0251,-1.0251,1324
2024-25,1631093,Jaden Ivey,1610612765,-0.33,-1.07,-0.14,-0.3498,-0.569,-0.21919999999999995,-0.5391,-0.5391,3610
2024-25,202691,Klay Thompson,1610612742,-0.67,-0.52,0.2,-0.6887,-0.39,0.29869999999999997,-0.3807,-0.3807,8166
2024-25,1629632,Coby White,1610612741,0.25,-1.31,-0.18,0.2565,-0.36,-0.6165,-0.3532,-0.3532,10460
2024-25,1630544,Tre Mann,1610612766,-0.46,-2.82,-0.1,-0.5313,-1.2652,-0.7339000000000001,-1.097,-1.097,1304
2024-25,1626192,Pat Connaughton,1610612749,-0.66,-1.13,0.04,-0.719,-0.76,-0.041000000000000036,-0.7027,-0.7027,2454
2024-25,1626168,Trey Lyles,1610612758,-0.55,-1.06,-0.13,-0.5694,-0.48,0.08940000000000003,-0.4631,-0.4631,5483
2024-25,1631115,Orlando Robinson,1610612758,-1.32,-0.74,-0.12,-1.405,-0.67,0.735,-0.63,-0.63,3152
2024-25,203935,Marcus Smart,1610612763,-0.44,-1.48,0.03,-0.4729,-0.68,-0.20710000000000006,-0.6388,-0.6388,3098
2024-25,1631200,Kris Murray,1610612757,-0.85,-1.15,-0.09,-0.8841,-0.55,0.33409999999999995,-0.5261,-0.5261,4396
2024-25,1630214,Xavier Tillman,1610612738,-3.27,-2.33,-0.24,-3.9823,-1.9,2.0823,-1.5625,-1.5625,926
2024-25,1642275,Tidjane Salaün,1610612766,-1.03,-2.14,-0.28,-1.0736,-0.54,0.5336000000000001,-0.5191,-0.5191,4975
2024-25,1628464,Daniel Theis,1610612740,-1.31,-0.59,-0.22,-1.4079,-0.824,0.5839,-0.7652,-0.7652,2604
2024-25,1631248,Baylor Scheierman,1610612738,-0.79,-2,-0.16,-0.8962,-1.35,-0.4538000000000001,-1.1892,-1.1892,1479
2024-25,1629004,Svi Mykhailiuk,1610612762,-0.95,1.83,0,-1.0071,-0.76,0.2471000000000001,-0.7145,-0.7145,3140
2024-25,1629611,Terance Mann,1610612746,-0.09,-2.29,-0.07,-0.0936,-0.53,-0.4364,-0.5124,-0.5124,5811
2024-25,1630579,Jericho Sims,1610612752,-1.2,-1.92,-0.28,-1.2916,-0.93,0.36160000000000003,-0.8612,-0.8612,2502
2024-25,203901,Elfrid Payton,1610612740,-3.22,1.06,0.7,-3.5399,-1.11,2.4299,-1.0102,-1.0102,2025
2024-25,1629618,Jalen Pickett,1610612743,-0.96,0.53,0.24,-1.0279,-0.89,0.13790000000000002,-0.8285,-0.8285,2695
2024-25,202331,Paul George,1610612755,-0.55,0.81,0.03,-0.5671,-0.58,-0.012899999999999912,-0.5593,-0.5593,5404
2024-25,202695,Kawhi Leonard,1610612746,0.82,0.78,0.13,0.8524,-0.63,-1.4824000000000002,-0.6045,-0.6045,4736
2024-25,1642265,Rob Dillingham,1610612750,-1.99,-1,0.19,-2.1823,-1.15,1.0323000000000002,-1.051,-1.051,2124
2024-25,1629630,Ja Morant,1610612763,0.01,2.66,0.11,0.0095,-0.53,-0.5395,-0.5144,-0.5144,6603
2024-25,203915,Spencer Dinwiddie,1610612742,-0.67,-0.55,-0.07,-0.6867,-0.46,0.22669999999999996,-0.4499,-0.4499,8876
2024-25,1630556,Kessler Edwards,1610612742,-0.82,-1.27,0.13,-0.8792,-1.01,-0.13080000000000003,-0.9363,-0.9363,2540
2024-25,203471,Dennis Schröder,1610612751,-0.84,0.51,-0.05,-0.861,-0.47,0.391,-0.4594,-0.4594,8663
2024-25,1641816,Hunter Tyson,1610612743,-0.9,-5.34,-0.2,-1.019,-1.55,-0.5310000000000001,-1.3763,-1.3763,1585
2024-25,1630288,Jeff Dowtin Jr.,1610612755,0.82,-0.06,0.01,0.881,-1.06,-1.941,-0.9825,-0.9825,2535
2024-25,1628392,Isaiah Hartenstein,1610612760,-0.34,1.09,0.13,-0.3514,-0.56,-0.20860000000000006,-0.5432,-0.5432,6484
2024-25,1627742,Brandon Ingram,1610612740,-0.58,-2.38,0.11,-0.6305,-1.1124,-0.4819000000000001,-1.0283,-1.0283,2446
2024-25,1631114,Jalen Williams,1610612760,0.43,-2.06,0.12,0.4414,-0.47,-0.9114,-0.4601,-0.4601,9284
2024-25,1641713,GG Jackson,1610612763,-2.58,-4.79,-0.05,-2.8466,-1.36,1.4866,-1.2333,-1.2333,1946
2024-25,1631101,Shaedon Sharpe,1610612757,-0.05,-2.59,-0.15,-0.0504,-0.47,-0.4196,-0.4601,-0.4601,9336
2024-25,1629216,Gabe Vincent,1610612747,-0.39,-1.98,0.03,-0.407,-0.59,-0.183,-0.5716,-0.5716,6205
2024-25,1641710,Anthony Black,1610612753,-0.51,-1.12,-0.16,-0.5277,-0.53,-0.0023000000000000798,-0.5164,-0.5164,7568
2024-25,203486,Mason Plumlee,1610612756,-0.49,2.58,-0.59,-0.5133,-0.66,-0.14670000000000005,-0.6357,-0.6357,5231
2024-25,1631124,Julian Strawther,1610612743,-0.85,-3.85,0.02,-0.8844,-0.65,0.23439999999999994,-0.6282,-0.6282,5768
2024-25,1641716,Jarace Walker,1610612754,-0.17,-3.33,0.01,-0.1809,-0.73,-0.5490999999999999,-0.7015,-0.7015,4917
2024-25,1631323,Simone Fontecchio,1610612765,-0.4,-0.65,-0.3,-0.4147,-0.72,-0.30529999999999996,-0.6939,-0.6939,5324
2024-25,202684,Tristan Thompson,1610612739,-2.75,-4.81,-0.49,-3.1646,-2.35,0.8146,-2.0406,-2.0406,1319
2024-25,1641794,Dillon Jones,1610612760,-1.98,-3.67,-0.25,-2.1545,-1.4,0.7545000000000002,-1.289,-1.289,2322
2024-25,1628467,Maxi Kleber,1610612742,-1.65,-1.34,-0.17,-1.7742,-1.2414,0.5327999999999999,-1.1549,-1.1549,2673
2024-25,1630175,Cole Anthony,1610612753,-0.68,1.65,0.14,-0.7029,-0.79,-0.08710000000000007,-0.7593,-0.7593,4952
2024-25,1630172,Patrick Williams,1610612741,-1.24,-1.52,-0.14,-1.2736,-0.66,0.6136,-0.6412,-0.6412,6807
2024-25,203992,Bogdan Bogdanović,1610612737,-0.42,-1.96,0.1,-0.4342,-0.78,-0.34580000000000005,-0.7524,-0.7524,5461
2024-25,1629022,Lonnie Walker IV,1610612755,-0.02,-2.82,0.08,-0.018,-1.8,-1.782,-1.6359,-1.6359,1994
2024-25,203995,Vasilije Micić,1610612766,-1.81,-0.37,0.01,-1.9261,-1.25,0.6760999999999999,-1.1747,-1.1747,3118
2024-25,203994,Jusuf Nurkić,1610612756,-0.94,0.23,-0.28,-0.9788,-1,-0.021199999999999997,-0.9561,-0.9561,4353
2024-25,1626156,D'Angelo Russell,1610612747,-1.32,2.16,0.23,-1.3603,-0.78,0.5803,-0.7554,-0.7554,6146
2024-25,101108,Chris Paul,1610612759,-0.64,2,0.23,-0.6487,-0.6,0.04870000000000008,-0.5874,-0.5874,9301
2024-25,1628370,Malik Monk,1610612758,-0.72,-1.04,0.27,-0.7394,-0.64,0.09939999999999993,-0.6254,-0.6254,8545
2024-25,1631246,Vince Williams Jr.,1610612763,-1.66,-0.29,0.04,-1.8095,-1.91,-0.10049999999999981,-1.7474,-1.7474,2150
2024-25,1641748,Andre Jackson Jr.,1610612749,-1.44,-2.15,-0.07,-1.5117,-1.13,0.38170000000000015,-1.0756,-1.0756,3953
2024-25,1630702,Jaden Hardy,1610612742,-1.24,-0.19,-0.05,-1.3111,-1.18,0.1311,-1.1204,-1.1204,3760
2024-25,1630553,Keon Johnson,1610612751,-0.63,-1.26,-0.1,-0.6465,-0.69,-0.04349999999999998,-0.6728,-0.6728,7816
2024-25,1630595,Cade Cunningham,1610612765,-0.79,2.22,0.34,-0.8046,-0.6,0.2046,-0.5886,-0.5886,10295
2024-25,2544,LeBron James,1610612747,-0.31,-3,0.07,-0.3127,-0.61,-0.2973,-0.5981,-0.5981,10062
2024-25,1642263,Reed Sheppard,1610612745,-1.09,-2.32,0.31,-1.1665,-1.62,-0.4535,-1.5128,-1.5128,2822
2024-25,1626145,Tyus Jones,1610612756,0.04,-2,0.28,0.0413,-0.68,-0.7213,-0.6649,-0.6649,8820
2024-25,1629028,Deandre Ayton,1610612757,-0.39,-2.29,-0.05,-0.4043,-1.0276,-0.6233000000000001,-0.9878,-0.9878,4954
2024-25,1627732,Ben Simmons,1610612751,-2.34,-0.17,0.27,-2.4481,-1.15,1.2981000000000003,-1.1009,-1.1009,4480
2024-25,1642274,Yves Missi,1610612740,-0.74,-2.12,-0.25,-0.7612,-0.75,0.011199999999999988,-0.7318,-0.7318,8030
2024-25,203110,Draymond Green,1610612744,-1.37,4.36,-0.08,-1.4062,-0.73,0.6761999999999999,-0.713,-0.713,8372
2024-25,1626171,Bobby Portis,1610612749,-0.76,-0.77,-0.03,-0.7896,-1.05,-0.2604000000000001,-1.0106,-1.0106,5132
2024-25,1642273,Kyshawn George,1610612764,-0.55,1.13,-0.03,-0.5657,-0.8,-0.23430000000000006,-0.7791,-0.7791,7444
2024-25,1641722,Jordan Hawkins,1610612740,-0.96,-2.28,-0.08,-0.9948,-1.01,-0.015199999999999991,-0.9744,-0.9744,5481
2024-25,1630567,Scottie Barnes,1610612761,-0.64,0.13,0.15,-0.6576,-0.72,-0.06240000000000001,-0.7043,-0.7043,8958
2024-25,1642354,KJ Simpson,1610612766,-1.78,-1.76,0.14,-1.8806,-1.56,0.3206,-1.4729,-1.4729,3382
2024-25,1630703,Scoot Henderson,1610612757,-1.14,1.13,-0.05,-1.171,-0.86,0.31100000000000005,-0.837,-0.837,7279
2024-25,1641733,Nick Smith Jr.,1610612766,-1.44,-2.26,0.14,-1.4871,-1.05,0.43710000000000004,-1.0141,-1.0141,5645
2024-25,1627749,Dejounte Murray,1610612740,-1.77,-1.64,0.15,-1.8513,-1.3403,0.5109999999999999,-1.2793,-1.2793,4195
2024-25,1628398,Kyle Kuzma,1610612764,-1.6,-0.6,-0.22,-1.6346,-0.8,0.8346,-0.7811,-0.7811,8258
2024-25,1631094,Paolo Banchero,1610612753,0,-3,-0.27,-0.0021,-1,-0.9979,-0.9689,-0.9689,6238
2024-25,1641731,Bilal Coulibaly,1610612764,-1.08,-1.03,-0.29,-1.1072,-0.86,0.24719999999999998,-0.8396,-0.8396,8214
2024-25,1642264,Stephon Castle,1610612759,-1.5,0.98,-0.25,-1.5299,-0.83,0.6999000000000001,-0.8116,-0.8116,8820
2024-25,1642262,Cody Williams,1610612762,-2.12,-3.07,-0.2,-2.212,-1.45,0.7620000000000002,-1.3881,-1.3881,4486
2024-25,1630590,Scotty Pippen Jr.,1610612763,0.09,-3.01,0.07,0.0923,-1,-1.0923,-0.973,-0.973,7220
2024-25,1626179,Terry Rozier,1610612748,-1.66,-1.81,-0.03,-1.7082,-1.09,0.6181999999999999,-1.0579,-1.0579,6584
2024-25,1630581,Josh Giddey,1610612741,-0.76,1.32,0.1,-0.7767,-0.87,-0.09330000000000005,-0.851,-0.851,8977
2024-25,1628389,Bam Adebayo,1610612748,-0.46,0.18,-0.2,-0.4657,-0.82,-0.35429999999999995,-0.8048,-0.8048,10589
2024-25,1630558,Davion Mitchell,1610612761,-0.69,0.65,0.2,-0.7102,-0.99,-0.27979999999999994,-0.9665,-0.9665,8229
2024-25,1642267,Carlton Carrington,1610612764,-1.24,-3.22,0.01,-1.2643,-0.88,0.3843,-0.8633,-0.8633,10321
2024-25,1642259,Alexandre Sarr,1610612764,-1.82,1.13,-0.04,-1.8634,-1.13,0.7334,-1.1014,-1.1014,7695
2024-25,1629614,Andrew Nembhard,1610612754,-1.11,-0.9,-0.14,-1.1352,-1.2,-0.06479999999999997,-1.169,-1.169,7546
2024-25,1641718,Keyonte George,1610612762,-1.15,-2.45,-0.1,-1.1746,-1.08,0.09460000000000002,-1.0559,-1.0559,8764
2024-25,1629645,Kevin Porter Jr.,1610612746,-0.68,0.15,0,-0.7003,-1.61,-0.9097000000000001,-1.5587,-1.5587,6073
2024-25,201935,James Harden,1610612746,-0.26,-0.65,0.11,-0.2599,-1,-0.7401,-0.9829,-0.9829,11469
2024-25,1642347,Jamal Shead,1610612761,-1.5,-4.06,0.33,-1.5499,-1.82,-0.2701,-1.7622,-1.7622,6099
2024-25,1629027,Trae Young,1610612737,-1.37,2.16,0.16,-1.3884,-1.27,0.11840000000000006,-1.2486,-1.2486,11689
2024-25,201566,Russell Westbrook,1610612743,-2.03,-2.03,0.21,-2.0751,-1.6,0.47509999999999986,-1.5653,-1.5653,9022
2024-25,1642268,Isaiah Collier,1610612762,-2.65,-0.24,-0.07,-2.7165,-2.43,0.28649999999999975,-2.369,-2.369,7772
2025-26,1628983,Shai Gilgeous-Alexander,1610612760,3.18,5.01,0.29,3.2533,1.55,-1.7032999999999998,1.5171,1.52,9235
2025-26,202695,Kawhi Leonard,1610612746,2.8,3.81,0.06,2.8679,1.25,-1.6179000000000001,1.2214,1.22,8540
2025-26,1631105,Jalen Duren,1610612765,2.39,2.01,-0.01,2.4466,1.23,-1.2166000000000001,1.2005,1.2,8146
2025-26,1630178,Tyrese Maxey,1610612755,1.49,2.55,-0.13,1.5205,0.78,-0.7404999999999999,0.766,0.77,10951
2025-26,1641705,Victor Wembanyama,1610612759,2.05,4.76,0.33,2.0991,0.56,-1.5391,0.546,0.55,7784
2025-26,201142,Kevin Durant,1610612745,1.36,2.28,-0.28,1.3852,0.57,-0.8152,0.5603,0.56,11517
2025-26,1628378,Donovan Mitchell,1610612739,1.57,2.87,-0.04,1.603,0.81,-0.7929999999999999,0.794,0.79,9900
2025-26,203999,Nikola Jokić,1610612743,1.56,3.66,0.03,1.5916,0.77,-0.8215999999999999,0.7545,0.75,9758
2025-26,1630162,Anthony Edwards,1610612750,1.61,0.06,0.01,1.6467,0.96,-0.6867000000000001,0.939,0.94,8938
2025-26,1628374,Lauri Markkanen,1610612762,2.22,2.72,0.03,2.2942,1.9747,-0.3195000000000001,1.9137,1.91,6266
2025-26,1642851,Kon Knueppel,1610612766,1.33,2.84,-0.06,1.3526,0.68,-0.6726,0.6671,0.67,10376
2025-26,1630217,Desmond Bane,1610612753,1.13,1.46,-0.17,1.1471,0.35,-0.7971,0.3439,0.34,11232
2025-26,1626181,Norman Powell,1610612748,1.61,1.54,-0.09,1.6494,0.75,-0.8994,0.7307,0.73,7564
2025-26,1629029,Luka Dončić,1610612747,1.25,1.72,-0.03,1.2754,0.42,-0.8554000000000002,0.4113,0.41,9501
2025-26,1629627,Zion Williamson,1610612740,1.51,-0.3,0.1,1.5477,0.7,-0.8477000000000001,0.6825,0.68,7789
2025-26,1630530,Trey Murphy III,1610612740,1.19,0.94,-0.29,1.2165,0.59,-0.6265,0.5781,0.58,9748
2025-26,1631096,Chet Holmgren,1610612760,1.33,3.57,0.01,1.36,0.37,-0.9900000000000001,0.3614,0.36,8379
2025-26,1630245,Ayo Dosunmu,1610612741,1.37,-1.85,-0.17,1.4009,0.42,-0.9809000000000001,0.4099,0.41,8119
2025-26,1629638,Nickeil Alexander-Walker,1610612737,0.95,0.73,-0.11,0.9703,-0.06,-1.0303,-0.0589,-0.06,11222
2025-26,1630198,Isaiah Joe,1610612760,1.7,-0.85,-0.01,1.7546,0.43,-1.3246,0.4165,0.42,6182
2025-26,203507,Giannis Antetokounmpo,1610612749,2.44,3.85,0.4,2.5566,1.23,-1.3266,1.1745,1.17,4232
2025-26,1629674,Neemias Queta,1610612738,1.39,0.96,0.12,1.4241,0.51,-0.9140999999999999,0.4968,0.5,7536
2025-26,202710,Jimmy Butler III,1610612744,2.1,3.78,0.48,2.185,2.4051,0.22009999999999996,2.3099,2.31,4853
2025-26,1629750,Javonte Green,1610612765,1.53,0.54,-0.07,1.5778,0.29,-1.2878,0.2812,0.28,6387
2025-26,1628384,OG Anunoby,1610612752,1.11,2.61,-0.05,1.1399,0.16,-0.9798999999999999,0.1565,0.16,8823
2025-26,1629640,Keldon Johnson,1610612759,1.21,-0.11,-0.19,1.2403,0.96,-0.2803,0.9367,0.94,8028
2025-26,1630572,Sandro Mamukelashvili,1610612761,1.29,0.78,-0.18,1.3221,0.51,-0.8121,0.4962,0.5,7199
2025-26,201939,Stephen Curry,1610612744,1.51,2.13,0.08,1.5674,0.75,-0.8173999999999999,0.7248,0.72,5745
2025-26,1629008,Michael Porter Jr.,1610612751,1.27,2.98,-0.12,1.3084,0.7,-0.6084,0.6801,0.68,6830
2025-26,1630541,Moses Moody,1610612744,1.33,0.73,0.13,1.3733,0.34,-1.0332999999999999,0.3298,0.33,6468
2025-26,1627750,Jamal Murray,1610612743,0.78,1.08,-0.14,0.7972,0.23,-0.5672,0.2259,0.23,10970
2025-26,203501,Tim Hardaway Jr.,1610612743,0.96,1.23,-0.15,0.9861,0.37,-0.6161,0.3617,0.36,8754
2025-26,1630200,Tre Jones,1610612741,1.07,1.16,0.03,1.094,0.32,-0.774,0.3118,0.31,7641
2025-26,1631109,Mark Williams,1610612756,1.33,0.33,0.12,1.3747,0.73,-0.6447,0.7062,0.71,5935
2025-26,1630241,Sam Merrill,1610612739,1.35,1.62,-0.23,1.396,1.09,-0.3059999999999998,1.0526,1.05,5636
2025-26,1630577,Julian Champagnie,1610612759,0.81,4.52,-0.14,0.823,0.06,-0.7629999999999999,0.0588,0.06,9440
2025-26,1628379,Luke Kennard,1610612737,1.08,0.54,-0.23,1.1112,0.79,-0.32119999999999993,0.768,0.77,6978
2025-26,1630202,Payton Pritchard,1610612738,0.74,0.02,-0.22,0.755,0.37,-0.385,0.3628,0.36,10030
2025-26,1630180,Saddiq Bey,1610612740,0.78,-0.15,-0.22,0.8011,0.25,-0.5511,0.2448,0.24,9453
2025-26,1628386,Jarrett Allen,1610612739,1.13,1.73,0.16,1.1666,0.33,-0.8366,0.3201,0.32,6448
2025-26,1629057,Robert Williams III,1610612757,1.67,1.49,0.06,1.7449,0.81,-0.9348999999999998,0.7737,0.77,4265
2025-26,1628969,Mikal Bridges,1610612752,0.68,0.28,-0.22,0.692,0.27,-0.42199999999999993,0.2651,0.27,10732
2025-26,1642266,Ja'Kobe Walter,1610612761,1.16,-3.74,-0.15,1.1995,0.16,-1.0395,0.1549,0.15,6062
2025-26,1628973,Jalen Brunson,1610612752,0.69,0.14,-0.08,0.7065,0.44,-0.2665,0.4316,0.43,10268
2025-26,1642276,Kel'el Ware,1610612748,0.94,-1.41,-0.23,0.9667,0.26,-0.7067,0.2532,0.25,7445
2025-26,1642263,Reed Sheppard,1610612745,0.8,0.22,-0.41,0.8235,0.4,-0.4235,0.391,0.39,8653
2025-26,1629130,Duncan Robinson,1610612765,0.8,-2.56,-0.44,0.8176,0.41,-0.4076,0.4008,0.4,8698
2025-26,1629655,Daniel Gafford,1610612742,1.35,1.11,0.02,1.4056,0.51,-0.8956,0.4903,0.49,4980
2025-26,1629637,Jaxson Hayes,1610612747,1.36,0.5,0.23,1.4174,0.58,-0.8374,0.5574,0.56,4934
2025-26,1641717,Cason Wallace,1610612760,0.79,-1.52,-0.19,0.8055,0.2,-0.6054999999999999,0.1954,0.2,8408
2025-26,1630573,Sam Hauser,1610612738,0.83,1.49,-0.2,0.8518,0.18,-0.6718,0.1756,0.18,7898
2025-26,1641750,Ryan Kalkbrenner,1610612766,1.04,-1.76,0.2,1.0743,0.54,-0.5343,0.5231,0.52,6205
2025-26,1630230,Naji Marshall,1610612742,0.69,0.95,-0.22,0.7092,0.53,-0.17920000000000003,0.5188,0.52,9293
2025-26,1641783,Tristan da Silva,1610612753,0.83,0.97,-0.32,0.8519,0.31,-0.5419,0.3022,0.3,7730
2025-26,202699,Tobias Harris,1610612765,0.91,-0.23,-0.35,0.9409,0.15,-0.7908999999999999,0.1458,0.15,6969
2025-26,203924,Jerami Grant,1610612757,0.85,0.26,0.16,0.8718,0.42,-0.45180000000000003,0.4089,0.41,7350
2025-26,1630540,Miles McBride,1610612752,1.39,2.48,-0.15,1.4511,0.64,-0.8111,0.6121,0.61,4395
2025-26,1630533,Ziaire Williams,1610612751,1.16,0.57,0.09,1.1988,0.13,-1.0688,0.1253,0.13,5297
2025-26,1630249,Vít Krejčí,1610612737,1.01,-1.2,-0.1,1.0416,0.51,-0.5316000000000001,0.4935,0.49,5966
2025-26,1629012,Collin Sexton,1610612766,0.88,-0.46,-0.06,0.9109,-0.02,-0.9309000000000001,-0.0194,-0.02,6787
2025-26,1630551,Justin Champagnie,1610612764,1.01,-0.43,-0.12,1.049,0.12,-0.9289999999999999,0.116,0.12,5788
2025-26,203497,Rudy Gobert,1610612750,0.59,0.58,0.25,0.6009,0.33,-0.2709,0.3235,0.32,9903
