season,playerId,teamId,teamN,observedRealizedR1Points,rateAllocatedR1PointsDiagnostic,R1WinEq
2025-26,1630228,1610612737,992,15.866354831406479,-6.124303993484867,0.4232081724004769
2025-26,1630228,1610612744,1330,-30.201671235511178,-8.211012410619833,-0.8055784849662101
2025-26,1630230,1610612742,6215,65.90295927988922,65.90295927988923,1.7578499440474562
2025-26,1630241,1610612739,3577,78.67822990282367,78.67822990282369,2.0986086746886974
2025-26,1630245,1610612741,3466,79.95635898959634,73.79396537313812,2.1327006057372984
2025-26,1630245,1610612750,1876,33.779175639169914,39.94156925562813,0.9010023625055011
2025-26,1630249,1610612737,2656,52.12576949216588,45.542716992518535,1.3903667147340948
2025-26,1630249,1610612757,968,10.0153473681079,16.598399867755248,0.26714244706180823
2025-26,1630256,1610612745,984,-13.082404162081454,-13.082404162081454,-0.34895099818892
2025-26,1630264,1610612764,2370,25.399688526925,25.399688526925,0.677493720217551
2025-26,1630286,1610612751,463,-11.096435753243222,-11.096435753243222,-0.2959786507480424
2025-26,1630311,1610612744,3245,-63.97786375099625,-63.97786375099625,-1.706501277694272
2025-26,1630314,1610612742,4510,-7.6228126001066,-7.6228126001066,-0.20332562981994448
2025-26,1630322,1610612759,751,-25.343962067274223,-25.343962067274223,-0.67600731118449
2025-26,1630526,1610612742,164,-2.6183526147659832,-2.4601042161295616,-0.06984012626527734
2025-26,1630526,1610612754,768,-11.362239637872745,-11.52048803650917,-0.3030685196830507
2025-26,1630529,1610612740,4074,-47.39183866669818,-47.39183866669818,-1.2640971188373242
2025-26,1630530,1610612740,6712,118.58404774834972,118.58404774834972,3.163028852984579
2025-26,1630532,1610612753,3009,50.64269396777956,50.64269396777956,1.3508081841908965
2025-26,1630533,1610612751,3423,63.50298850283495,63.50298850283495,1.693834783844358
2025-26,1630534,1610612751,821,7.574375230179005,-0.43591652692677657,0.20203364492355438
2025-26,1630534,1610612761,1598,-8.85876265848092,-0.8484709013751387,-0.23629250664457502
2025-26,1630536,1610612764,1986,-15.247279931164533,-15.247279931164533,-0.40669539678853905
2025-26,1630538,1610612750,3285,41.865478556295706,41.8654785562957,1.116690812398191
2025-26,1630540,1610612752,2784,63.77505458105175,63.775054581051734,1.7010916861989165
2025-26,1630541,1610612744,4107,88.82356037804668,88.82356037804668,2.369218201227149
2025-26,1630543,1610612746,695,12.097694018911305,6.818709095750599,0.3226855210542259
2025-26,1630543,1610612754,1658,10.987805984399714,16.26679090756042,0.29308113544417774
