season,playerId,playerName,N,ApproachBAttributedValue,rawAbilityRate,validatedDRBL100,R1Points,R1WinEquivalents,r1PointsPerWin
2021-22,1629600,Jarron Cumberland,51,2.0058252589651575,3.933,0.12,2.0058252589651575,0.053501995324159037,37.490662671779255
2021-22,1629658,Jaylen Hoard,965,2.8255579588340978,0.2928,0.11,2.8255579588340978,0.0753669782679251,37.490662671779255
2021-22,1630187,Daniel Oturu,100,1.8491144991805073,1.8491,0.11,1.8491144991805073,0.0493220009304453,37.490662671779255
2021-22,101108,Chris Paul,8788,11.064261196984582,0.1259,0.11,11.064261196984582,0.2951204488928146,37.490662671779255
2021-22,203994,Jusuf Nurkic,6445,8.06955400369894,0.1252,0.1,8.06955400369894,0.2152417009628699,37.490662671779255
2021-22,1629875,Xavier Moon,579,2.030738271045364,0.3507,0.09,2.030738271045364,0.054166507773520445,37.490662671779255
2021-22,203473,Dewayne Dedmon,4450,5.57542369493169,0.1253,0.09,5.57542369493169,0.1487149945505908,37.490662671779255
2021-22,1630169,Tyrese Haliburton,11143,11.48978889234973,0.1031,0.09,11.48978889234973,0.306470680258169,37.490662671779255
2021-22,201569,Eric Gordon,7078,7.600921987724527,0.1074,0.09,7.600921987724527,0.2027417347692296,37.490662671779255
2021-22,1630538,Bones Hyland,5379,6.093071792064409,0.1133,0.09,6.093071792064409,0.16252238178363573,37.490662671779255
2021-22,203516,James Ennis III,234,1.5864552166308266,0.678,0.09,1.5864552166308266,0.04231600893587341,37.490662671779255
2021-22,1630166,Deni Avdija,8164,8.382792389912263,0.1027,0.09,8.382792389912263,0.22359680497785203,37.490662671779255
2021-22,203506,Victor Oladipo,674,1.916495307495508,0.2843,0.08,1.916495307495508,0.051119269997276735,37.490662671779255
2021-22,1628422,Damyean Dotson,74,1.3705522342442849,1.8521,0.08,1.3705522342442849,0.03655716214576157,37.490662671779255
2021-22,1630647,Eugene Omoruyi,76,1.3415049430280923,1.7651,0.08,1.3415049430280923,0.035782374794828514,37.490662671779255
2021-22,201976,Patrick Beverley,6146,6.047161182622713,0.0984,0.08,6.047161182622713,0.1612977939484291,37.490662671779255
2021-22,203953,Jabari Parker,450,1.535942668697948,0.3413,0.07,1.535942668697948,0.040968672176982204,37.490662671779255
2021-22,1627752,Taurean Prince,5043,4.89609905352782,0.0971,0.07,4.89609905352782,0.13059515902377775,37.490662671779255
2021-22,1626195,Willy Hernangomez,3528,3.7777993398552043,0.1071,0.07,3.7777993398552043,0.10076640610300301,37.490662671779255
2021-22,1629203,Jemerrio Jones,61,1.2212891781180826,2.0021,0.07,1.2212891781180826,0.03257582264709865,37.490662671779255
2021-22,201145,Jeff Green,7617,6.704219226843065,0.088,0.07,6.704219226843065,0.1788237056660405,37.490662671779255
2021-22,1630228,Jonathan Kuminga,4767,4.621721727852129,0.097,0.07,4.621721727852129,0.1232766080534257,37.490662671779255
2021-22,1630208,Nick Richards,1534,2.268500139152794,0.1479,0.07,2.268500139152794,0.06050840335933529,37.490662671779255
2021-22,1630466,Gabriel Deck,194,1.211634682111241,0.6246,0.07,1.211634682111241,0.03231830529960964,37.490662671779255
2021-22,1629667,Jalen McDaniels,3697,3.15994905791403,0.0855,0.06,3.15994905791403,0.08428629511242682,37.490662671779255
2021-22,1627853,Ryan Arcidiacono,303,1.1056237233062092,0.3649,0.06,1.1056237233062092,0.02949064232301386,37.490662671779255
2021-22,1630180,Saddiq Bey,11104,7.179236252970224,0.0647,0.06,7.179236252970224,0.19149398120333377,37.490662671779255
2021-22,203501,Tim Hardaway Jr.,4930,3.3028106204171737,0.067,0.05,3.3028106204171737,0.08809688559875292,37.490662671779255
2021-22,1629675,Naz Reid,5190,3.1335525019899824,0.0604,0.05,3.1335525019899824,0.08358221164089305,37.490662671779255
2021-22,203463,Ben McLemore,5293,2.8752759028012203,0.0543,0.04,2.8752759028012203,0.07669312031034216,37.490662671779255
2021-22,1630644,Mac McClung,110,0.6873234053635894,0.6248,0.04,0.6873234053635894,0.0183331890231155,37.490662671779255
2021-22,1626169,Stanley Johnson,4570,2.4550009207991255,0.0537,0.04,2.4550009207991255,0.06548299618739746,37.490662671779255
2021-22,1628988,Aaron Holiday,4121,1.8880167280437383,0.0458,0.03,1.8880167280437383,0.05035965207051209,37.490662671779255
2021-22,202331,Paul George,4451,1.980920236337718,0.0445,0.03,1.980920236337718,0.05283769597993362,37.490662671779255
2021-22,1627863,Danuel House Jr.,3027,1.4535350686087338,0.048,0.03,1.4535350686087338,0.03877058886192664,37.490662671779255
2021-22,203926,Doug McDermott,5051,2.0654696104289436,0.0409,0.03,2.0654696104289436,0.05509290749303577,37.490662671779255
2021-22,1630172,Patrick Williams,1737,0.9718997793520049,0.056,0.03,0.9718997793520049,0.02592378235244141,37.490662671779255
2021-22,1629755,Hassani Gravett,639,0.637062373760203,0.0997,0.03,0.637062373760203,0.016992561036797724,37.490662671779255
2021-22,1629639,Tyler Herro,8676,2.860012108959895,0.033,0.03,2.860012108959895,0.07628598443293835,37.490662671779255
2021-22,1627741,Buddy Hield,10330,3.0669519416073454,0.0297,0.03,3.0669519416073454,0.08180575436763257,37.490662671779255
2021-22,201568,Danilo Gallinari,7013,1.9795402442726528,0.0282,0.02,1.9795402442726528,0.05280088702627103,37.490662671779255
2021-22,1630561,David Duke Jr.,1398,0.589898364293836,0.0422,0.02,0.589898364293836,0.015734540876437386,37.490662671779255
2021-22,202683,Enes Kanter,1666,0.5123246335321859,0.0308,0.02,0.5123246335321859,0.013665392847745888,37.490662671779255
2021-22,1629751,Dakota Mathias,68,0.2524443790725312,0.3712,0.02,0.2524443790725312,0.006733526725910779,37.490662671779255
2021-22,201599,DeAndre Jordan,2601,0.6309502104492815,0.0243,0.02,0.6309502104492815,0.01682952942104764,37.490662671779255
2021-22,2738,Andre Iguodala,2474,0.5255033104539948,0.0212,0.01,0.5255033104539948,0.01401691175892611,37.490662671779255
2021-22,1628467,Maxi Kleber,5700,0.8958267006878473,0.0157,0.01,0.8958267006878473,0.023894661679644637,37.490662671779255
2021-22,202340,Avery Bradley,5843,0.8897767006738649,0.0152,0.01,0.8897767006738649,0.023733288164672427,37.490662671779255
2021-22,1630580,Joe Wieskamp,778,0.16987502853066544,0.0218,0.01,0.16987502853066544,0.004531128991180443,37.490662671779255
2021-22,1628221,Gabe York,97,0.10890050267530904,0.1123,0.01,0.10890050267530904,0.002904736670799977,37.490662671779255
2021-22,1629685,Dylan Windler,1780,0.13613248964077695,0.0076,0,0.13613248964077695,0.003631103851979907,37.490662671779255
2021-22,202330,Gordon Hayward,6609,0.2769807145689988,0.0042,0,0.2769807145689988,0.007387991964663069,37.490662671779255
2021-22,1629653,Devon Dotson,348,0.0312656007240914,0.009,0,0.0312656007240914,0.0008339570041162887,37.490662671779255
2021-22,1627885,Shaquille Harrison,96,0.0034847516010291235,0.0036,0,0.0034847516010291235,0.00009294985344850247,37.490662671779255
2021-22,1630695,Micah Potter,134,-0.042808177266658094,-0.0319,0,-0.042808177266658094,-0.0011418357056377547,37.490662671779255
2021-22,1629672,Eric Paschall,2921,-0.11566776649227312,-0.004,0,-0.11566776649227312,-0.003085241984248546,37.490662671779255
2021-22,1630572,Sandro Mamukelashvili,1648,-0.08659183195664044,-0.0053,0,-0.08659183195664044,-0.002309690621228246,37.490662671779255
2021-22,1630560,Cam Thomas,4773,-0.17833714251269195,-0.0037,0,-0.17833714251269195,-0.004756841565431533,37.490662671779255
2021-22,203457,Nerlens Noel,2277,-0.10890978221092723,-0.0048,0,-0.10890978221092723,-0.0029049841867134574,37.490662671779255
2021-22,1630579,Jericho Sims,2216,-0.3031225450469618,-0.0137,-0.01,-0.3031225450469618,-0.008085281065867487,37.490662671779255
2021-22,1629632,Coby White,6794,-0.8168958693599386,-0.012,-0.01,-0.8168958693599386,-0.021789315289293336,37.490662671779255
2021-22,1630192,Zeke Nnaji,2809,-0.5099390856547494,-0.0182,-0.01,-0.5099390856547494,-0.013601762393989405,37.490662671779255
2021-22,1630537,Chris Duarte,6296,-1.1330115656995428,-0.018,-0.01,-1.1330115656995428,-0.03022116668405562,37.490662671779255
2021-22,1630241,Sam Merrill,210,-0.29887934339633027,-0.1423,-0.02,-0.29887934339633027,-0.007972100840492982,37.490662671779255
2021-22,1630296,Braxton Key,805,-0.4890007360876488,-0.0607,-0.02,-0.4890007360876488,-0.013043267342823992,37.490662671779255
2021-22,1630555,Joel Ayayi,66,-0.3778689870053029,-0.5725,-0.02,-0.3778689870053029,-0.010079015948942942,37.490662671779255
2021-22,1630648,Jordan Schakel,114,-0.4239249729537364,-0.3719,-0.02,-0.4239249729537364,-0.011307481456518557,37.490662671779255
2021-22,1629636,Darius Garland,9704,-2.8763566584563147,-0.0296,-0.03,-2.8763566584563147,-0.07672194763901746,37.490662671779255
2021-22,1627763,Malcolm Brogdon,4939,-1.8256484240375142,-0.037,-0.03,-1.8256484240375142,-0.04869608307595357,37.490662671779255
2021-22,1630250,Marko Simonovic,142,-0.4871734623869359,-0.3431,-0.03,-0.4871734623869359,-0.012994527908242367,37.490662671779255
2021-22,1629626,Bol Bol,339,-0.5668307836542761,-0.1672,-0.03,-0.5668307836542761,-0.015119252188651034,37.490662671779255
2021-22,1628963,Marvin Bagley III,4646,-2.0033953405303806,-0.0431,-0.03,-2.0033953405303806,-0.05343718136085169,37.490662671779255
2021-22,1629006,Josh Okogie,2177,-1.4015402596049136,-0.0644,-0.04,-1.4015402596049136,-0.037383715296659986,37.490662671779255
2021-22,1629067,Isaac Bonga,338,-0.7467338741058513,-0.2209,-0.04,-0.7467338741058513,-0.01991786276607877,37.490662671779255
2021-22,1628990,Chandler Hutchison,100,-0.7273530138896589,-0.7274,-0.04,-0.7273530138896589,-0.019400911108385585,37.490662671779255
2021-22,1627814,Damion Lee,5014,-2.879541525423173,-0.0574,-0.04,-2.879541525423173,-0.07680689857719482,37.490662671779255
2021-22,1630216,Cassius Winston,153,-0.801847996902695,-0.5241,-0.05,-0.801847996902695,-0.021387938749513717,37.490662671779255
2021-22,1630533,Ziaire Williams,5734,-3.466845446136978,-0.0605,-0.05,-3.466845446136978,-0.09247223706041914,37.490662671779255
2021-22,1630568,Luka Garza,1634,-1.5351648343204136,-0.094,-0.05,-1.5351648343204136,-0.04094792476090305,37.490662671779255
2021-22,1630551,Justin Champagnie,1136,-1.3373280920701667,-0.1177,-0.05,-1.3373280920701667,-0.03567096436192972,37.490662671779255
2021-22,1630191,Isaiah Stewart,7309,-4.631808507950684,-0.0634,-0.05,-4.631808507950684,-0.12354565584772216,37.490662671779255
2021-22,201988,Patty Mills,9670,-6.497737047398509,-0.0672,-0.06,-6.497737047398509,-0.17331614285627497,37.490662671779255
2021-22,1628411,Wes Iwundu,326,-1.222163989725467,-0.3749,-0.06,-1.222163989725467,-0.0325991567667178,37.490662671779255
2021-22,1628373,Frank Ntilikina,2776,-2.7787020283879604,-0.1001,-0.06,-2.7787020283879604,-0.07411717559422075,37.490662671779255
2021-22,202328,Greg Monroe,830,-1.6414064256598244,-0.1978,-0.07,-1.6414064256598244,-0.04378173947016887,37.490662671779255
2021-22,203816,Scotty Hopson,71,-1.1674896561128447,-1.6444,-0.07,-1.1674896561128447,-0.031140811415735836,37.490662671779255
2021-22,202722,Davis Bertans,3210,-3.390009612673127,-0.1056,-0.07,-3.390009612673127,-0.09042277119377047,37.490662671779255
2021-22,203935,Marcus Smart,9443,-8.05581235498492,-0.0853,-0.07,-8.05581235498492,-0.21487516573156912,37.490662671779255
2021-22,1628427,Vlatko Cancar,748,-1.7586396420377186,-0.2351,-0.07,-1.7586396420377186,-0.04690873718168546,37.490662671779255
2021-22,1627747,Caris LeVert,7147,-6.651783334698325,-0.0931,-0.08,-6.651783334698325,-0.17742506695421506,37.490662671779255
2021-22,1627749,Dejounte Murray,9836,-8.797528621793033,-0.0894,-0.08,-8.797528621793033,-0.23465919231177768,37.490662671779255
2021-22,1628401,Derrick White,9296,-8.478171066950956,-0.0912,-0.08,-8.478171066950956,-0.22614086982604392,37.490662671779255
2021-22,1630527,Brandon Boston Jr.,3156,-3.9751518615305748,-0.126,-0.08,-3.9751518615305748,-0.10603045073734675,37.490662671779255
2021-22,1629686,Deividas Sirvydis,122,-1.4506141493019058,-1.189,-0.08,-1.4506141493019058,-0.03869267828103348,37.490662671779255
2021-22,1629027,Trae Young,10880,-10.58447449177365,-0.0973,-0.08,-10.58447449177365,-0.28232295023531323,37.490662671779255
2021-22,1630219,Skylar Mays,866,-2.097987362894083,-0.2423,-0.09,-2.097987362894083,-0.05596026352645197,37.490662671779255
2021-22,1628436,Luke Kornet,396,-1.729660431411481,-0.4368,-0.09,-1.729660431411481,-0.04613576576531059,37.490662671779255
2021-22,1628396,Tony Bradley,2284,-3.4039925390226893,-0.149,-0.09,-3.4039925390226893,-0.0907957420978054,37.490662671779255
2021-22,1629674,Neemias Queta,490,-1.8791604854455803,-0.3835,-0.09,-1.8791604854455803,-0.05012342678221318,37.490662671779255
2021-22,1629162,Jordan McLaughlin,3871,-4.995632565650995,-0.1291,-0.09,-4.995632565650995,-0.1332500470686908,37.490662671779255
2021-22,1628972,Troy Brown Jr.,4338,-5.576670939817109,-0.1286,-0.09,-5.576670939817109,-0.14874826269781824,37.490662671779255
2021-22,201586,Serge Ibaka,3631,-4.971887731718485,-0.1369,-0.1,-4.971887731718485,-0.13261669379509333,37.490662671779255
2021-22,1628415,Dillon Brooks,3726,-5.0973835562469745,-0.1368,-0.1,-5.0973835562469745,-0.1359640826003319,37.490662671779255
2021-22,203476,Gorgui Dieng,1473,-2.9824092540153297,-0.2025,-0.1,-2.9824092540153297,-0.07955072120558462,37.490662671779255
2021-22,1629309,Trayvon Palmer,50,-1.6023932673856371,-3.2048,-0.1,-1.6023932673856371,-0.0427411294757354,37.490662671779255
2021-22,202083,Wesley Matthews,4187,-5.790236512857369,-0.1383,-0.1,-5.790236512857369,-0.1544447630480513,37.490662671779255
2021-22,1630186,Jahmi'us Ramsey,546,-2.1673178762184855,-0.3969,-0.1,-2.1673178762184855,-0.05780953767589479,37.490662671779255
2021-22,1629168,BJ Johnson,258,-1.9816607218246873,-0.7681,-0.11,-1.9816607218246873,-0.05285744717754386,37.490662671779255
2021-22,203917,Nik Stauskas,158,-1.8797433351994608,-1.1897,-0.11,-1.8797433351994608,-0.0501389733133317,37.490662671779255
2021-22,1630602,Chaundee Brown Jr.,432,-2.2496641618379787,-0.5208,-0.11,-2.2496641618379787,-0.060005985531202476,37.490662671779255
2021-22,204060,Joe Ingles,4401,-6.87189061727348,-0.1561,-0.11,-6.87189061727348,-0.1832960563390156,37.490662671779255
2021-22,203087,Jeremy Lamb,3825,-6.440908790900782,-0.1684,-0.12,-6.440908790900782,-0.1718003452563434,37.490662671779255
2021-22,1630994,Gabriel Lundberg,190,-2.1283665770747033,-1.1202,-0.12,-2.1283665770747033,-0.0567705776691115,37.490662671779255
2021-22,1629752,Juwan Morgan,121,-2.051880385199783,-1.6958,-0.12,-2.051880385199783,-0.05473043790032329,37.490662671779255
2021-22,1630582,Yves Pons,299,-2.3681022420995483,-0.792,-0.12,-2.3681022420995483,-0.06316512094842525,37.490662671779255
2021-22,1630201,Malachi Flynn,2160,-4.732285273273462,-0.2191,-0.13,-4.732285273273462,-0.12622570357593718,37.490662671779255
2021-22,1630596,Evan Mobley,9347,-14.131214209684298,-0.1512,-0.13,-14.131214209684298,-0.3769262318300241,37.490662671779255
2021-22,1630570,Trendon Watford,3682,-6.976843382770736,-0.1895,-0.13,-6.976843382770736,-0.18609549379937979,37.490662671779255
2021-22,1628464,Daniel Theis,4057,-7.529079463381746,-0.1856,-0.13,-7.529079463381746,-0.20082545697569623,37.490662671779255
2021-22,203526,Raul Neto,5616,-9.88863731348922,-0.1761,-0.14,-9.88863731348922,-0.26376267072315046,37.490662671779255
2021-22,1629683,Quinndary Weatherspoon,297,-2.6242238954965362,-0.8836,-0.14,-2.6242238954965362,-0.06999673274572167,37.490662671779255
2021-22,1630256,Jae'Sean Tate,8614,-14.307248583871164,-0.1661,-0.14,-14.307248583871164,-0.38162165094619177,37.490662671779255
2021-22,1629234,Drew Eubanks,5240,-9.694040193946586,-0.185,-0.14,-9.694040193946586,-0.25857212177910327,37.490662671779255
2021-22,1628984,Devonte' Graham,8759,-14.772596582491737,-0.1687,-0.14,-14.772596582491737,-0.3940340215328248,37.490662671779255
2021-22,1630218,Robert Woodard II,169,-2.563829699481811,-1.5171,-0.14,-2.563829699481811,-0.06838581974203699,37.490662671779255
2021-22,1629647,Darius Bazley,8076,-14.045971716424562,-0.1739,-0.15,-14.045971716424562,-0.37465253253572217,37.490662671779255
2021-22,1630593,McKinley Wright IV,77,-2.4505541832440736,-3.1825,-0.15,-2.4505541832440736,-0.06536438698611495,37.490662671779255
2021-22,1629617,Reggie Perry,758,-3.5235375306730417,-0.4648,-0.15,-3.5235375306730417,-0.0939844025036493,37.490662671779255
2021-22,1630240,Saben Lee,2508,-6.250272337921153,-0.2492,-0.15,-6.250272337921153,-0.16671544039220162,37.490662671779255
2021-22,1630173,Precious Achiuwa,6887,-13.030309741446848,-0.1892,-0.15,-13.030309741446848,-0.34756146765192525,37.490662671779255
2021-22,1630183,Jaden McDaniels,7613,-14.422341529560763,-0.1894,-0.16,-14.422341529560763,-0.38469156055801185,37.490662671779255
2021-22,202687,Bismack Biyombo,2050,-5.817187185183985,-0.2838,-0.16,-5.817187185183985,-0.15516362663716846,37.490662671779255
2021-22,1627782,Wayne Selden,72,-2.688426921162543,-3.7339,-0.16,-2.688426921162543,-0.07170923983656952,37.490662671779255
2021-22,203210,JaMychal Green,4440,-9.725371293680702,-0.219,-0.16,-9.725371293680702,-0.2594078258585006,37.490662671779255
2021-22,1630552,Jalen Johnson,501,-3.439000979307876,-0.6864,-0.16,-3.439000979307876,-0.0917295330150713,37.490662671779255
2021-22,1630550,JT Thor,1086,-4.573815847231384,-0.4212,-0.17,-4.573815847231384,-0.12199879973512129,37.490662671779255
2021-22,1630589,Moses Wright,60,-2.906181486853178,-4.8436,-0.18,-2.906181486853178,-0.07751747447880612,37.490662671779255
2021-22,1629629,Cam Reddish,4254,-10.48705577174852,-0.2465,-0.18,-10.48705577174852,-0.2797244706918065,37.490662671779255
2021-22,202709,Cory Joseph,6566,-14.654965695744076,-0.2232,-0.18,-14.654965695744076,-0.3908964166369741,37.490662671779255
2021-22,1630206,Jay Scrubb,530,-3.8649955493734285,-0.7292,-0.18,-3.8649955493734285,-0.10309221747319947,37.490662671779255
2021-22,202688,Brandon Knight,272,-3.4359047360499564,-1.2632,-0.18,-3.4359047360499564,-0.09164694596439613,37.490662671779255
2021-22,203658,Norvel Pelle,71,-3.093572268025105,-4.3571,-0.19,-3.093572268025105,-0.08251580653851079,37.490662671779255
2021-22,1629076,Tyler Cook,817,-4.526988806348668,-0.5541,-0.19,-4.526988806348668,-0.12074976764164579,37.490662671779255
2021-22,202694,Marcus Morris Sr.,6375,-15.297329983829131,-0.24,-0.19,-15.297329983829131,-0.4080303972685992,37.490662671779255
2021-22,1629650,Moses Brown,1404,-5.781654328113803,-0.4118,-0.19,-5.781654328113803,-0.15421584778937208,37.490662671779255
2021-22,1630539,Kai Jones,252,-3.5795519312581776,-1.4205,-0.19,-3.5795519312581776,-0.09547849187399539,37.490662671779255
2021-22,1630205,Lamar Stevens,4016,-11.2373529662981,-0.2798,-0.2,-11.2373529662981,-0.2997373790022899,37.490662671779255
2021-22,1628382,Justin Jackson,153,-3.523969537938111,-2.3032,-0.2,-3.523969537938111,-0.09399592556657436,37.490662671779255
2021-22,1630605,JaQuori McLaughlin,50,-3.436741163615894,-6.8735,-0.21,-3.436741163615894,-0.09166925625464788,37.490662671779255
2021-22,1630526,Jeremiah Robinson-Earl,4351,-13.275837664124884,-0.3051,-0.22,-13.275837664124884,-0.35411050960478613,37.490662671779255
2021-22,1630224,Jalen Green,9089,-24.232121874909424,-0.2666,-0.23,-24.232121874909424,-0.6463508550663717,37.490662671779255
2021-22,1629649,Ignas Brazdeikis,2187,-8.657970782915221,-0.3959,-0.23,-8.657970782915221,-0.2309367230639118,37.490662671779255
2021-22,1630535,Greg Brown III,2671,-9.774468860380248,-0.3659,-0.23,-9.774468860380248,-0.2607174203868604,37.490662671779255
2021-22,1629014,Anfernee Simons,6828,-19.335087777904793,-0.2832,-0.23,-19.335087777904793,-0.5157307553397582,37.490662671779255
2021-22,1630270,Xavier Sneed,161,-4.153388276150448,-2.5797,-0.24,-4.153388276150448,-0.11078460555664896,37.490662671779255
2021-22,1627823,Juancho Hernangomez,1758,-7.921429220335411,-0.4506,-0.24,-7.921429220335411,-0.21129072296441942,37.490662671779255
2021-22,1628470,Torrey Craig,6485,-19.221730041400484,-0.2964,-0.24,-19.221730041400484,-0.5127071294973258,37.490662671779255
2021-22,203090,Maurice Harkless,3573,-12.572370349983647,-0.3519,-0.24,-12.572370349983647,-0.3353467091273204,37.490662671779255
2021-22,1630214,Xavier Tillman,2884,-11.028516058492391,-0.3824,-0.25,-11.028516058492391,-0.2941670077972242,37.490662671779255
2021-22,1630198,Isaiah Joe,2465,-10.036830881613188,-0.4072,-0.25,-10.036830881613188,-0.2677154834387155,37.490662671779255
2021-22,1628537,Jaylen Morris,67,-4.196277087738347,-6.2631,-0.25,-4.196277087738347,-0.11192859204638853,37.490662671779255
2021-22,1629029,Luka Doncic,9116,-27.04344035152333,-0.2967,-0.25,-27.04344035152333,-0.7213380192364545,37.490662671779255
2021-22,203458,Alex Len,2641,-10.705750655589398,-0.4054,-0.25,-10.705750655589398,-0.2855577867298689,37.490662671779255
2021-22,1628425,Sterling Brown,2563,-10.562772887052924,-0.4121,-0.25,-10.562772887052924,-0.2817440966442013,37.490662671779255
2021-22,203920,Khem Birch,3904,-13.974062776250603,-0.3579,-0.25,-13.974062776250603,-0.37273448321225455,37.490662671779255
2021-22,1629712,Didi Louzada,519,-5.436633686898839,-1.0475,-0.26,-5.436633686898839,-0.14501300589149665,37.490662671779255
2021-22,1630528,Josh Christopher,5587,-18.55969720606261,-0.3322,-0.26,-18.55969720606261,-0.4950485236430149,37.490662671779255
2021-22,1626147,Justin Anderson,1302,-7.509405086712878,-0.5768,-0.26,-7.509405086712878,-0.20030067626319958,37.490662671779255
2021-22,1629002,Chimezie Metu,5346,-18.345096366251955,-0.3432,-0.26,-18.345096366251955,-0.48932440930314774,37.490662671779255
2021-22,1628989,Kevin Huerter,9197,-29.137866141461146,-0.3168,-0.27,-29.137866141461146,-0.7772032838297734,37.490662671779255
2021-22,203524,Solomon Hill,549,-5.825932601464594,-1.0612,-0.27,-5.825932601464594,-0.1553968958209429,37.490662671779255
2021-22,1627737,Marquese Chriss,1437,-8.397160083744032,-0.5844,-0.28,-8.397160083744032,-0.2239800389035245,37.490662671779255
2021-22,203486,Mason Plumlee,7490,-25.2874246323907,-0.3376,-0.28,-25.2874246323907,-0.6744992707591048,37.490662671779255
2021-22,1628365,Markelle Fultz,1529,-8.73058310627318,-0.571,-0.28,-8.73058310627318,-0.23287353394382768,37.490662671779255
2021-22,1629663,Louis King,446,-5.826318394648227,-1.3063,-0.28,-5.826318394648227,-0.1554071862014307,37.490662671779255
2021-22,1627756,Denzel Valentine,899,-7.194764733949688,-0.8003,-0.29,-7.194764733949688,-0.19190817716234926,37.490662671779255
2021-22,1627822,Petr Cornelie,159,-5.111736395720752,-3.2149,-0.29,-5.111736395720752,-0.1363469203111356,37.490662671779255
2021-22,1629008,Michael Porter Jr.,1068,-7.81054993324111,-0.7313,-0.29,-7.81054993324111,-0.20833320556695384,37.490662671779255
2021-22,200752,Rudy Gay,4205,-17.258914595202246,-0.4104,-0.3,-17.258914595202246,-0.46035234816464665,37.490662671779255
2021-22,204020,Tyler Johnson,374,-5.888938323576147,-1.5746,-0.3,-5.888938323576147,-0.15707746686507598,37.490662671779255
2021-22,201954,Darren Collison,171,-5.296314383264825,-3.0973,-0.3,-5.296314383264825,-0.1412702258595065,37.490662671779255
2021-22,1629657,Kyle Guy,768,-7.266304227795683,-0.9461,-0.31,-7.266304227795683,-0.1938163721300484,37.490662671779255
2021-22,203937,Kyle Anderson,6400,-24.57519563106601,-0.384,-0.31,-24.57519563106601,-0.6555017670990584,37.490662671779255
2021-22,1627767,Cheick Diallo,141,-5.3834502669987625,-3.818,-0.31,-5.3834502669987625,-0.1435944281414664,37.490662671779255
2021-22,1630691,Jamorko Pickett,759,-7.381070989140702,-0.9725,-0.31,-7.381070989140702,-0.19687758132631605,37.490662671779255
2021-22,1628975,Jevon Carter,3723,-16.685660414367405,-0.4482,-0.31,-16.685660414367405,-0.4450617627233188,37.490662671779255
2021-22,1630271,Brodric Thomas,253,-5.83778356210187,-2.3074,-0.32,-5.83778356210187,-0.155713000146466,37.490662671779255
2021-22,1630613,Duane Washington Jr.,4076,-18.123005871874177,-0.4446,-0.32,-18.123005871874177,-0.48340052109871345,37.490662671779255
2021-22,202738,Isaiah Thomas,1399,-9.666921647328627,-0.691,-0.32,-9.666921647328627,-0.25784878042727455,37.490662671779255
2021-22,1629035,Carsen Edwards,322,-6.226494069743791,-1.9337,-0.32,-6.226494069743791,-0.16608119531668683,37.490662671779255
2021-22,1630245,Ayo Dosunmu,8727,-33.51522642382601,-0.384,-0.32,-33.51522642382601,-0.8939619637359539,37.490662671779255
2021-22,1629631,De'Andre Hunter,6354,-26.065025955585558,-0.4102,-0.33,-26.065025955585558,-0.6952404705080276,37.490662671779255
2021-22,1630238,Malik Fitts,259,-6.157719612344868,-2.3775,-0.33,-6.157719612344868,-0.16424675301831979,37.490662671779255
2021-22,203114,Khris Middleton,9017,-35.21081127084745,-0.3905,-0.33,-35.21081127084745,-0.9391888209367945,37.490662671779255
2021-22,203115,Will Barton,9240,-35.96320747563328,-0.3892,-0.33,-35.96320747563328,-0.9592577167942206,37.490662671779255
2021-22,1630249,Vit Krejci,2903,-15.077666725319064,-0.5194,-0.33,-15.077666725319064,-0.40217125147453414,37.490662671779255
2021-22,202357,Nemanja Bjelica,4620,-20.83835211630566,-0.451,-0.34,-20.83835211630566,-0.5558277883413231,37.490662671779255
2021-22,1630230,Naji Marshall,2997,-15.402546171015429,-0.5139,-0.34,-15.402546171015429,-0.41083686105686124,37.490662671779255
2021-22,1630598,Aaron Wiggins,4958,-22.010083440975407,-0.4439,-0.34,-22.010083440975407,-0.5870817390897518,37.490662671779255
2021-22,1629644,KZ Okpala,913,-8.574211757234414,-0.9391,-0.34,-8.574211757234414,-0.2287025927575447,37.490662671779255
2021-22,1629216,Gabe Vincent,6381,-27.539943093881394,-0.4316,-0.35,-27.539943093881394,-0.7345813899046343,37.490662671779255
2021-22,1629605,Tacko Fall,229,-6.351111551240956,-2.7734,-0.35,-6.351111551240956,-0.16940515580754714,37.490662671779255
2021-22,1630273,Freddie Gillespie,503,-7.322780487322081,-1.4558,-0.35,-7.322780487322081,-0.19532278080627888,37.490662671779255
2021-22,1627760,Cat Barber,54,-5.775396740504828,-10.6952,-0.35,-5.775396740504828,-0.1540489372265005,37.490662671779255
2021-22,1630612,RJ Nembhard Jr.,206,-6.315030482963109,-3.0655,-0.35,-6.315030482963109,-0.16844275435325098,37.490662671779255
2021-22,1629717,Armoni Brooks,3502,-17.862984542437204,-0.5101,-0.35,-17.862984542437204,-0.4764648920405293,37.490662671779255
2021-22,2617,Udonis Haslem,333,-6.904696839902132,-2.0735,-0.36,-6.904696839902132,-0.18417110682600918,37.490662671779255
2021-22,1626159,Justise Winslow,3319,-17.593546265747804,-0.5301,-0.36,-17.593546265747804,-0.46927808184599473,37.490662671779255
2021-22,1630225,Isaiah Todd,285,-6.829403626002235,-2.3963,-0.36,-6.829403626002235,-0.18216278772642247,37.490662671779255
