season,playerId,playerName,N,ApproachBAttributedValue,rawAbilityRate,validatedDRBL100,R1Points,R1WinEquivalents,r1PointsPerWin
2022-23,1630264,Anthony Gill,2547,3.267356359350116,0.1283,0.08,3.267356359350116,0.08715120316637101,37.490662671779255
2022-23,202694,Marcus Morris Sr.,7379,6.2746566328834215,0.085,0.07,6.2746566328834215,0.1673658502069266,37.490662671779255
2022-23,1630541,Moses Moody,3466,3.0535673299284736,0.0881,0.06,3.0535673299284736,0.08144874249520849,37.490662671779255
2022-23,1630219,Skylar Mays,823,1.2672032545592682,0.154,0.05,1.2672032545592682,0.03380050295865118,37.490662671779255
2022-23,201949,James Johnson,711,1.1820287674642806,0.1662,0.05,1.1820287674642806,0.03152861761374098,37.490662671779255
2022-23,1631132,Christian Koloko,3212,2.3996033720757226,0.0747,0.05,2.3996033720757226,0.06400536029687204,37.490662671779255
2022-23,1629234,Drew Eubanks,6461,3.814487452020769,0.059,0.05,3.814487452020769,0.10174499942600611,37.490662671779255
2022-23,1631108,Max Christie,2149,1.7581350509666689,0.0818,0.05,1.7581350509666689,0.046895278068533275,37.490662671779255
2022-23,1630241,Sam Merrill,234,0.8281939397286222,0.3539,0.05,0.8281939397286222,0.02209067220228245,37.490662671779255
2022-23,203526,Raul Neto,2002,1.589379817799487,0.0794,0.04,1.589379817799487,0.04239401772420197,37.490662671779255
2022-23,203501,Tim Hardaway Jr.,8705,4.256824532247294,0.0489,0.04,4.256824532247294,0.11354359269439052,37.490662671779255
2022-23,1629676,Isaiah Roby,1977,1.3874108066961588,0.0702,0.04,1.3874108066961588,0.03700683604455248,37.490662671779255
2022-23,1629731,Dean Wade,3589,2.010765473836206,0.056,0.04,2.010765473836206,0.05363376719797996,37.490662671779255
2022-23,1630534,Ochai Agbaji,5069,2.4513681134076952,0.0484,0.04,2.4513681134076952,0.06538609719622106,37.490662671779255
2022-23,1631309,Trevor Hudgins,81,0.6146378656656551,0.7588,0.04,0.6146378656656551,0.016394425221198293,37.490662671779255
2022-23,1630846,Olivier Sarr,433,0.7331094882999936,0.1693,0.04,0.7331094882999936,0.019554455324467628,37.490662671779255
2022-23,1631116,Patrick Baldwin Jr.,937,0.8879716787076817,0.0948,0.04,0.8879716787076817,0.02368514225746386,37.490662671779255
2022-23,1631097,Bennedict Mathurin,9360,3.7879771066948296,0.0405,0.03,3.7879771066948296,0.101037880814686,37.490662671779255
2022-23,202066,Garrett Temple,698,0.7464469604932435,0.1069,0.03,0.7464469604932435,0.019910209830863418,37.490662671779255
2022-23,1630256,Jae'Sean Tate,2869,1.3563651591730965,0.0473,0.03,1.3563651591730965,0.03617874591995643,37.490662671779255
2022-23,1629111,Jock Landale,4062,1.707232356317733,0.042,0.03,1.707232356317733,0.04553753480604215,37.490662671779255
2022-23,204456,T.J. McConnell,6471,2.2329595331065475,0.0345,0.03,2.2329595331065475,0.059560417820712114,37.490662671779255
2022-23,1629663,Louis King,123,0.4159568388843207,0.3382,0.02,0.4159568388843207,0.011094944960720268,37.490662671779255
2022-23,1641645,Xavier Cooks,502,0.45341607156594976,0.0903,0.02,0.45341607156594976,0.012094106618906324,37.490662671779255
2022-23,1630182,Josh Green,6263,1.6884330779598866,0.027,0.02,1.6884330779598866,0.04503609586049912,37.490662671779255
2022-23,1629023,P.J. Washington,10001,2.3364418156531617,0.0234,0.02,2.3364418156531617,0.06232063263613359,37.490662671779255
2022-23,1628425,Sterling Brown,110,0.32775318909589335,0.298,0.02,0.32775318909589335,0.008742261825705377,37.490662671779255
2022-23,1630535,Greg Brown III,390,0.33417088762558605,0.0857,0.02,0.33417088762558605,0.008913443076511157,37.490662671779255
2022-23,203552,Seth Curry,5026,0.8386284906144045,0.0167,0.01,0.8386284906144045,0.022368996193968965,37.490662671779255
2022-23,1629674,Neemias Queta,139,0.19511697402563194,0.1404,0.01,0.19511697402563194,0.005204415182890443,37.490662671779255
2022-23,1630552,Jalen Johnson,4386,0.10980335096020986,0.0025,0,0.10980335096020986,0.0029288186213593742,37.490662671779255
2022-23,1628963,Marvin Bagley III,4029,0.010434421035412256,0.0003,0,0.010434421035412256,0.0002783205281475771,37.490662671779255
2022-23,203210,JaMychal Green,3491,-0.07876096367677543,-0.0023,0,-0.07876096367677543,-0.0021008154581397148,37.490662671779255
2022-23,1627826,Ivica Zubac,8771,-0.8813337703072438,-0.01,-0.01,-0.8813337703072438,-0.023508087280907402,37.490662671779255
2022-23,1626169,Stanley Johnson,1990,-0.30845052827262004,-0.0155,-0.01,-0.30845052827262004,-0.008227396004520434,37.490662671779255
2022-23,1629006,Josh Okogie,5545,-1.1194097366231455,-0.0202,-0.02,-1.1194097366231455,-0.029858360905041313,37.490662671779255
2022-23,1631367,Jacob Gilyard,173,-0.2777950880248794,-0.1606,-0.02,-0.2777950880248794,-0.007409713998840224,37.490662671779255
2022-23,1628993,Alize Johnson,121,-0.2924980353560233,-0.2417,-0.02,-0.2924980353560233,-0.007801890244426074,37.490662671779255
2022-23,1630631,Jose Alvarado,5424,-1.3022326732935021,-0.024,-0.02,-1.3022326732935021,-0.03473485344055403,37.490662671779255
2022-23,203482,Kelly Olynyk,8069,-1.926647747908126,-0.0239,-0.02,-1.926647747908126,-0.051390069169366594,37.490662671779255
2022-23,203926,Doug McDermott,5558,-1.5446208427239454,-0.0278,-0.02,-1.5446208427239454,-0.04120014778737545,37.490662671779255
2022-23,1630587,Isaiah Livers,4925,-1.4117536318892991,-0.0287,-0.02,-1.4117536318892991,-0.03765613972334459,37.490662671779255
2022-23,1631260,A.J. Green,1439,-0.666836685472435,-0.0463,-0.02,-0.666836685472435,-0.017786740429488062,37.490662671779255
2022-23,1629684,Grant Williams,8383,-2.3809343354248393,-0.0284,-0.02,-2.3809343354248393,-0.06350739532851911,37.490662671779255
2022-23,1628995,Kevin Knox II,4066,-1.5554159645161971,-0.0383,-0.03,-1.5554159645161971,-0.04148808939797754,37.490662671779255
2022-23,203469,Cody Zeller,869,-0.6873790071838726,-0.0791,-0.03,-0.6873790071838726,-0.018334672107604293,37.490662671779255
2022-23,203473,Dewayne Dedmon,1803,-0.9763325575877404,-0.0542,-0.03,-0.9763325575877404,-0.026042019212497557,37.490662671779255
2022-23,201587,Nicolas Batum,7086,-2.5358246519894165,-0.0358,-0.03,-2.5358246519894165,-0.06763883247916647,37.490662671779255
2022-23,1631197,Jared Rhoden,748,-0.8641657163584324,-0.1155,-0.04,-0.8641657163584324,-0.023050158486767027,37.490662671779255
2022-23,203933,T.J. Warren,2906,-1.8969587723884973,-0.0653,-0.04,-1.8969587723884973,-0.050598165975242027,37.490662671779255
2022-23,1630270,Xavier Sneed,214,-0.7953121310558504,-0.3716,-0.04,-0.7953121310558504,-0.02121360558543859,37.490662671779255
2022-23,1630644,Mac McClung,182,-0.8360851941329632,-0.4594,-0.05,-0.8360851941329632,-0.022301158063080025,37.490662671779255
2022-23,1631128,Christian Braun,4763,-3.2592668429377922,-0.0684,-0.05,-3.2592668429377922,-0.08693542900193052,37.490662671779255
2022-23,1630192,Zeke Nnaji,2905,-2.5470587692220317,-0.0877,-0.06,-2.5470587692220317,-0.06793848355044699,37.490662671779255
2022-23,1630162,Anthony Edwards,11987,-8.16540947163904,-0.0681,-0.06,-8.16540947163904,-0.21779848340172112,37.490662671779255
2022-23,1629645,Kevin Porter Jr.,8365,-6.22057309282801,-0.0744,-0.06,-6.22057309282801,-0.16592326327457765,37.490662671779255
2022-23,1630625,Dalano Banton,1141,-1.8663672372499736,-0.1636,-0.07,-1.8663672372499736,-0.049782188530235395,37.490662671779255
2022-23,1627736,Malik Beasley,8729,-7.372939968470662,-0.0845,-0.07,-7.372939968470662,-0.19666070010601794,37.490662671779255
2022-23,1629875,Xavier Moon,75,-1.2535292689298714,-1.6714,-0.07,-1.2535292689298714,-0.033435772525660205,37.490662671779255
2022-23,201933,Blake Griffin,2335,-2.987862410953511,-0.128,-0.08,-2.987862410953511,-0.07969617494125002,37.490662671779255
2022-23,1628988,Aaron Holiday,3721,-4.107297092534764,-0.1104,-0.08,-4.107297092534764,-0.10955520121084691,37.490662671779255
2022-23,1627750,Jamal Murray,8765,-8.15654844596181,-0.0931,-0.08,-8.15654844596181,-0.21756213053288,37.490662671779255
2022-23,1629022,Lonnie Walker IV,5467,-5.6944544336112095,-0.1042,-0.08,-5.6944544336112095,-0.15188993812845183,37.490662671779255
2022-23,1631306,Cole Swider,173,-1.433616544713413,-0.8287,-0.08,-1.433616544713413,-0.03823929593521307,37.490662671779255
2022-23,203994,Jusuf Nurkic,5757,-6.1197064738255,-0.1063,-0.08,-6.1197064738255,-0.1632328168590109,37.490662671779255
2022-23,1630249,Vit Krejci,650,-2.1119318317067313,-0.3249,-0.09,-2.1119318317067313,-0.05633220864075225,37.490662671779255
2022-23,1631205,Buddy Boeheim,372,-1.858069975272446,-0.4995,-0.09,-1.858069975272446,-0.04956087310430741,37.490662671779255
2022-23,1628984,Devonte' Graham,5526,-7.069963816140061,-0.1279,-0.1,-7.069963816140061,-0.18857932381819192,37.490662671779255
2022-23,1629622,Max Strus,9020,-10.77867116609442,-0.1195,-0.1,-10.77867116609442,-0.2875028179805411,37.490662671779255
2022-23,1629640,Keldon Johnson,8665,-10.509785094775447,-0.1213,-0.1,-10.509785094775447,-0.2803307369300407,37.490662671779255
2022-23,1631298,Jack White,252,-1.9017745570175435,-0.7547,-0.1,-1.9017745570175435,-0.05072661888286884,37.490662671779255
2022-23,1631245,Quenton Jackson,556,-2.2620255008436576,-0.4068,-0.1,-2.2620255008436576,-0.06033570333624367,37.490662671779255
2022-23,1629669,Jaylen Nowell,5330,-7.362581594046888,-0.1381,-0.11,-7.362581594046888,-0.19638440799258003,37.490662671779255
2022-23,1629644,KZ Okpala,1058,-2.952067346373352,-0.279,-0.11,-2.952067346373352,-0.07874140215172812,37.490662671779255
2022-23,1630692,Jordan Goodwin,4601,-6.960053958685588,-0.1513,-0.11,-6.960053958685588,-0.18564766431628596,37.490662671779255
2022-23,1630526,Jeremiah Robinson-Earl,3381,-5.629366422124248,-0.1665,-0.11,-5.629366422124248,-0.1501538255380506,37.490662671779255
2022-23,204060,Joe Ingles,4477,-6.876572089569258,-0.1536,-0.11,-6.876572089569258,-0.18342092669238236,37.490662671779255
2022-23,1626145,Tyus Jones,8211,-11.346601955413218,-0.1382,-0.12,-11.346601955413218,-0.3026514109593018,37.490662671779255
2022-23,202696,Nikola Vucevic,11168,-15.065723604147632,-0.1349,-0.12,-15.065723604147632,-0.4018526889226798,37.490662671779255
2022-23,1630288,Jeff Dowtin Jr.,1035,-3.212162174334045,-0.3104,-0.12,-3.212162174334045,-0.0856789916586876,37.490662671779255
2022-23,1630554,Jason Preston,519,-2.6061148103965643,-0.5021,-0.12,-2.6061148103965643,-0.06951370353766227,37.490662671779255
2022-23,203920,Khem Birch,659,-2.8170584649279853,-0.4275,-0.12,-2.8170584649279853,-0.07514026864743843,37.490662671779255
2022-23,1628370,Malik Monk,7290,-11.246135486911571,-0.1543,-0.13,-11.246135486911571,-0.29997163788137027,37.490662671779255
2022-23,1630267,Facundo Campazzo,203,-2.4006548752295918,-1.1826,-0.13,-2.4006548752295918,-0.0640334073645666,37.490662671779255
2022-23,1631115,Orlando Robinson,1747,-4.506712554199326,-0.258,-0.13,-4.506712554199326,-0.12020893291896148,37.490662671779255
2022-23,1631230,Dominick Barlow,1714,-4.6029334271139355,-0.2685,-0.14,-4.6029334271139355,-0.12277546191731496,37.490662671779255
2022-23,1628971,Bruce Brown,9338,-15.24357422250168,-0.1632,-0.14,-15.24357422250168,-0.4065965532792819,37.490662671779255
2022-23,1630540,Miles McBride,3061,-6.830951589308151,-0.2232,-0.15,-6.830951589308151,-0.1822040770287607,37.490662671779255
2022-23,1630551,Justin Champagnie,130,-2.595802795695023,-1.9968,-0.15,-2.595802795695023,-0.06923864799138345,37.490662671779255
2022-23,1630564,RaiQuan Gray,146,-2.686935732184442,-1.8404,-0.15,-2.686935732184442,-0.07166946489337485,37.490662671779255
2022-23,200768,Kyle Lowry,6846,-13.179087548523604,-0.1925,-0.16,-13.179087548523604,-0.35152986395313945,37.490662671779255
2022-23,1628464,Daniel Theis,459,-3.289420740185922,-0.7166,-0.16,-3.289420740185922,-0.08773973319660745,37.490662671779255
2022-23,1629639,Tyler Herro,9363,-17.705141052922112,-0.1891,-0.16,-17.705141052922112,-0.47225468399761017,37.490662671779255
2022-23,1630191,Isaiah Stewart,5854,-12.063078661175279,-0.2061,-0.16,-12.063078661175279,-0.3217622149489411,37.490662671779255
2022-23,1627742,Brandon Ingram,6294,-12.79459098816394,-0.2033,-0.16,-12.79459098816394,-0.34127406869750926,37.490662671779255
2022-23,1631111,Wendell Moore Jr.,651,-3.658783883908265,-0.562,-0.16,-3.658783883908265,-0.09759187016617821,37.490662671779255
2022-23,201569,Eric Gordon,8238,-16.11642440188401,-0.1956,-0.16,-16.11642440188401,-0.4298783551248215,37.490662671779255
2022-23,1630250,Marko Simonovic,85,-2.7771086377617547,-3.2672,-0.16,-2.7771086377617547,-0.0740746745949678,37.490662671779255
2022-23,1629677,Luka Samanic,703,-3.9330700568962786,-0.5595,-0.17,-3.9330700568962786,-0.10490798979279874,37.490662671779255
2022-23,1630228,Jonathan Kuminga,5922,-12.962631900833996,-0.2189,-0.17,-12.962631900833996,-0.34575627575106843,37.490662671779255
2022-23,1631123,Jamaree Bouyea,269,-3.22273038011066,-1.198,-0.17,-3.22273038011066,-0.08596088066846949,37.490662671779255
2022-23,1630346,Matt Ryan,1306,-5.100859834533449,-0.3906,-0.18,-5.100859834533449,-0.13605680644244983,37.490662671779255
2022-23,203086,Meyers Leonard,493,-3.7591237924456107,-0.7625,-0.18,-3.7591237924456107,-0.10026826747117638,37.490662671779255
2022-23,201980,Danny Green,570,-3.987683342757315,-0.6996,-0.18,-3.987683342757315,-0.10636470679828784,37.490662671779255
2022-23,1629020,Jarred Vanderbilt,7742,-17.209367115427266,-0.2223,-0.18,-17.209367115427266,-0.4590307529661634,37.490662671779255
2022-23,1630702,Jaden Hardy,2887,-8.358193545262205,-0.2895,-0.19,-8.358193545262205,-0.22294067241318083,37.490662671779255
2022-23,1630224,Jalen Green,10829,-23.32123508719759,-0.2154,-0.19,-23.32123508719759,-0.6220544910440442,37.490662671779255
2022-23,1630174,Aaron Nesmith,7655,-17.42904223764822,-0.2277,-0.19,-17.42904223764822,-0.46489021520464524,37.490662671779255
2022-23,1629052,Oshae Brissett,4622,-11.86887775974575,-0.2568,-0.19,-11.86887775974575,-0.3165822344527385,37.490662671779255
2022-23,1627783,Pascal Siakam,10709,-23.758447443617516,-0.2219,-0.19,-23.758447443617516,-0.6337163909749044,37.490662671779255
2022-23,1631311,Lester Quinones,73,-3.2450502050655343,-4.4453,-0.19,-3.2450502050655343,-0.08655622423842126,37.490662671779255
2022-23,1630561,David Duke Jr.,938,-4.954239232003855,-0.5282,-0.2,-4.954239232003855,-0.13214594992296874,37.490662671779255
2022-23,201580,JaVale McGee,1454,-6.0076190028812455,-0.4132,-0.2,-6.0076190028812455,-0.1602430732013554,37.490662671779255
2022-23,201144,Mike Conley,8277,-19.52538695497109,-0.2359,-0.2,-19.52538695497109,-0.5208066639395158,37.490662671779255
2022-23,203500,Steven Adams,4772,-12.788032324037708,-0.268,-0.2,-12.788032324037708,-0.34109912742790166,37.490662671779255
2022-23,1629631,De'Andre Hunter,9070,-22.03917942070384,-0.243,-0.21,-22.03917942070384,-0.5878578251243776,37.490662671779255
2022-23,1629647,Darius Bazley,2550,-8.779623563709354,-0.3443,-0.21,-8.779623563709354,-0.2341816051792046,37.490662671779255
2022-23,203915,Spencer Dinwiddie,10884,-26.658830226092956,-0.2449,-0.21,-26.658830226092956,-0.7110791948246927,37.490662671779255
2022-23,1631254,Kenneth Lofton Jr.,713,-5.108811328645104,-0.7165,-0.22,-5.108811328645104,-0.13626889909552636,37.490662671779255
2022-23,1631216,Caleb Houstan,3352,-11.150488482041464,-0.3327,-0.23,-11.150488482041464,-0.2974204158422329,37.490662671779255
2022-23,1630647,Eugene Omoruyi,2622,-9.530360998029437,-0.3635,-0.23,-9.530360998029437,-0.25420625614076775,37.490662671779255
2022-23,201586,Serge Ibaka,749,-5.350634206785316,-0.7144,-0.23,-5.350634206785316,-0.14271911525354167,37.490662671779255
2022-23,1628424,Kobi Simmons,115,-3.9090862506123627,-3.3992,-0.23,-3.9090862506123627,-0.10426826233602136,37.490662671779255
2022-23,202685,Jonas Valanciunas,8199,-22.42951735582593,-0.2736,-0.23,-22.42951735582593,-0.5982694291693472,37.490662671779255
2022-23,1628998,Cody Martin,564,-4.971231178511781,-0.8814,-0.23,-4.971231178511781,-0.13259918134906237,37.490662671779255
2022-23,1630176,Vernon Carey Jr.,114,-3.958080432981505,-3.472,-0.23,-3.958080432981505,-0.10557509926227346,37.490662671779255
2022-23,1628435,Chance Comanche,85,-3.9348211366436834,-4.6292,-0.23,-3.9348211366436834,-0.10495469688258093,37.490662671779255
2022-23,1629653,Devon Dotson,216,-4.330706190948214,-2.005,-0.24,-4.330706190948214,-0.1155142609471161,37.490662671779255
2022-23,1630586,Usman Garuba,4024,-13.572159829567145,-0.3373,-0.24,-13.572159829567145,-0.3620144020495925,37.490662671779255
2022-23,1630578,Alperen Sengun,9034,-25.71895120193456,-0.2847,-0.24,-25.71895120193456,-0.6860095119442703,37.490662671779255
2022-23,1629678,Admiral Schofield,1857,-8.437509702325377,-0.4544,-0.24,-8.437509702325377,-0.2250562967156255,37.490662671779255
2022-23,1631172,Ousmane Dieng,2405,-9.781728718892973,-0.4067,-0.24,-9.781728718892973,-0.26091106483044585,37.490662671779255
2022-23,1627747,Caris LeVert,8920,-26.013622904269106,-0.2916,-0.25,-26.013622904269106,-0.6938693810779348,37.490662671779255
2022-23,1630200,Tre Jones,8369,-24.996627161574512,-0.2987,-0.25,-24.996627161574512,-0.6667427401967607,37.490662671779255
2022-23,1626196,Josh Richardson,6420,-20.232403123620937,-0.3151,-0.25,-20.232403123620937,-0.5396651241070404,37.490662671779255
2022-23,1631102,TyTy Washington Jr.,1827,-8.68337830729196,-0.4753,-0.25,-8.68337830729196,-0.23161442579216643,37.490662671779255
2022-23,1630172,Patrick Williams,9472,-28.64504605272931,-0.3024,-0.26,-28.64504605272931,-0.7640581417167533,37.490662671779255
2022-23,1630245,Ayo Dosunmu,8628,-26.868880537896445,-0.3114,-0.26,-26.868880537896445,-0.7166819315285601,37.490662671779255
2022-23,101108,Chris Paul,7571,-24.16833905878915,-0.3192,-0.26,-24.16833905878915,-0.644649556354245,37.490662671779255
2022-23,1630243,Trevelin Queen,295,-5.115587367873701,-1.7341,-0.27,-5.115587367873701,-0.136449638478234,37.490662671779255
2022-23,202083,Wesley Matthews,3497,-13.765927292879871,-0.3936,-0.27,-13.765927292879871,-0.36718282131732083,37.490662671779255
2022-23,1628392,Isaiah Hartenstein,6644,-22.662521128888432,-0.3411,-0.27,-22.662521128888432,-0.6044844106195923,37.490662671779255
2022-23,1630580,Joe Wieskamp,210,-5.208072553063434,-2.48,-0.29,-5.208072553063434,-0.1389165243265695,37.490662671779255
2022-23,1630591,Jalen Suggs,5236,-19.76450136530263,-0.3775,-0.29,-19.76450136530263,-0.5271846363009255,37.490662671779255
2022-23,1628372,Dennis Smith Jr.,5880,-22.03901961157113,-0.3748,-0.29,-22.03901961157113,-0.587853562486128,37.490662671779255
2022-23,1631213,Tyrese Martin,238,-5.431876278123923,-2.2823,-0.3,-5.431876278123923,-0.1448861100610184,37.490662671779255
2022-23,1628420,Monte Morris,7015,-26.422889599532503,-0.3767,-0.31,-26.422889599532503,-0.7047858777759638,37.490662671779255
2022-23,201152,Thaddeus Young,3315,-15.315792540455423,-0.462,-0.31,-15.315792540455423,-0.4085228547316194,37.490662671779255
2022-23,1626179,Terry Rozier,9285,-34.24356131209568,-0.3688,-0.31,-34.24356131209568,-0.9133890646822895,37.490662671779255
2022-23,1629662,Mfiondu Kabengele,150,-5.547008058155438,-3.698,-0.32,-5.547008058155438,-0.14795705551320906,37.490662671779255
2022-23,1630205,Lamar Stevens,4427,-19.173892067209504,-0.4331,-0.32,-19.173892067209504,-0.5114311324681511,37.490662671779255
2022-23,1627749,Dejounte Murray,11165,-40.97007758841319,-0.367,-0.32,-40.97007758841319,-1.0928075064208729,37.490662671779255
2022-23,203937,Kyle Anderson,8228,-32.098171252147175,-0.3901,-0.33,-32.098171252147175,-0.8561644144078779,37.490662671779255
2022-23,1630556,Kessler Edwards,1705,-10.854302147930571,-0.6366,-0.33,-10.854302147930571,-0.2895201464683911,37.490662671779255
2022-23,203493,Reggie Bullock,9402,-36.20913717526891,-0.3851,-0.33,-36.20913717526891,-0.9658174754676981,37.490662671779255
2022-23,1630560,Cam Thomas,3927,-18.205415015572303,-0.4636,-0.33,-18.205415015572303,-0.4855986455869253,37.490662671779255
2022-23,1629629,Cam Reddish,4122,-19.619066962190626,-0.476,-0.34,-19.619066962190626,-0.5233054196440944,37.490662671779255
2022-23,1629643,Chuma Okeke,2136,-12.918523738071734,-0.6048,-0.35,-12.918523738071734,-0.3445797651316532,37.490662671779255
2022-23,1629638,Nickeil Alexander-Walker,3774,-18.70144286921975,-0.4955,-0.35,-18.70144286921975,-0.4988293494021669,37.490662671779255
2022-23,1629033,Theo Pinson,1354,-10.288844252437766,-0.7599,-0.35,-10.288844252437766,-0.2744375137487926,37.490662671779255
2022-23,1631219,John Butler Jr.,935,-8.848351108936276,-0.9463,-0.35,-8.848351108936276,-0.23601479617474966,37.490662671779255
2022-23,1629633,Jarrett Culver,570,-7.596420695209642,-1.3327,-0.35,-7.596420695209642,-0.20262167040668974,37.490662671779255
2022-23,1629641,Romeo Langford,3633,-18.44347428223714,-0.5077,-0.35,-18.44347428223714,-0.49194847377611955,37.490662671779255
2022-23,1631107,Nikola Jovic,822,-8.711021200402056,-1.0597,-0.36,-8.711021200402056,-0.23235175319958257,37.490662671779255
2022-23,1630537,Chris Duarte,3779,-19.898772527715224,-0.5266,-0.37,-19.898772527715224,-0.5307660923980904,37.490662671779255
2022-23,203487,Michael Carter-Williams,174,-6.591443666465453,-3.7882,-0.37,-6.591443666465453,-0.1758156083868611,37.490662671779255
2022-23,1629670,Jordan Nwora,4977,-24.5350452129654,-0.493,-0.37,-24.5350452129654,-0.6544308226227734,37.490662671779255
2022-23,1629130,Duncan Robinson,2813,-16.736302593068128,-0.595,-0.38,-16.736302593068128,-0.4464125571636327,37.490662671779255
2022-23,1631212,Peyton Watson,754,-8.929131956473844,-1.1842,-0.38,-8.929131956473844,-0.2381694886176329,37.490662671779255
2022-23,1627823,Juancho Hernangomez,2482,-15.644780732904888,-0.6303,-0.38,-15.644780732904888,-0.41729805818240046,37.490662671779255
2022-23,1631160,Jordan Hall,317,-7.553838088699492,-2.3829,-0.39,-7.553838088699492,-0.20148585141936082,37.490662671779255
2022-23,1628427,Vlatko Cancar,3664,-21.42473807385782,-0.5847,-0.41,-21.42473807385782,-0.5714686417102222,37.490662671779255
2022-23,1629162,Jordan McLaughlin,3024,-18.829213313444818,-0.6227,-0.41,-18.829213313444818,-0.5022374098396061,37.490662671779255
2022-23,203967,Dario Saric,3416,-20.697343334168703,-0.6059,-0.41,-20.697343334168703,-0.5520666176367278,37.490662671779255
2022-23,1631222,Jake LaRavia,1764,-13.884574284288595,-0.7871,-0.41,-13.884574284288595,-0.3703475290859577,37.490662671779255
2022-23,203114,Khris Middleton,3461,-20.965115775489704,-0.6058,-0.41,-20.965115775489704,-0.5592089944910736,37.490662671779255
2022-23,1631119,Jaylin Williams,3927,-23.090924419525766,-0.588,-0.42,-23.090924419525766,-0.615911343623895,37.490662671779255
2022-23,1629312,Haywood Highsmith,3909,-23.866618667454862,-0.6106,-0.43,-23.866618667454862,-0.6366016753664969,37.490662671779255
2022-23,1629623,Lindell Wigginton,359,-8.505307383174125,-2.3692,-0.43,-8.505307383174125,-0.22686468515202896,37.490662671779255
2022-23,202330,Gordon Hayward,6663,-36.003456690064155,-0.5403,-0.44,-36.003456690064155,-0.9603312964954717,37.490662671779255
2022-23,1630570,Trendon Watford,4875,-28.455894921865852,-0.5837,-0.44,-28.455894921865852,-0.7590128553071899,37.490662671779255
2022-23,1630188,Jalen Smith,5449,-31.019200967523815,-0.5693,-0.44,-31.019200967523815,-0.8273847074693942,37.490662671779255
2022-23,201988,Patty Mills,2393,-17.640921151469968,-0.7372,-0.44,-17.640921151469968,-0.4705417267737176,37.490662671779255
2022-23,203457,Nerlens Noel,839,-10.934052060447367,-1.3032,-0.45,-10.934052060447367,-0.2916473404637329,37.490662671779255
2022-23,1627752,Taurean Prince,5134,-30.475413182596526,-0.5936,-0.45,-30.475413182596526,-0.8128800882875994,37.490662671779255
2022-23,1631303,Justin Minaya,383,-9.077568542775968,-2.3701,-0.46,-9.077568542775968,-0.24212878343196165,37.490662671779255
2022-23,1630547,James Bouknight,2145,-17.34591703621297,-0.8087,-0.46,-17.34591703621297,-0.4626729910877235,37.490662671779255
2022-23,1631098,Johnny Davis,1817,-16.076231340041264,-0.8848,-0.47,-16.076231340041264,-0.42880627319885967,37.490662671779255
2022-23,1629216,Gabe Vincent,7083,-41.38824970012176,-0.5843,-0.48,-41.38824970012176,-1.1039615400363776,37.490662671779255
2022-23,1629599,Amir Coffey,2560,-19.848833450496063,-0.7753,-0.48,-19.848833450496063,-0.5294340520002887,37.490662671779255
2022-23,1629652,Luguentz Dort,9646,-53.909652300198196,-0.5589,-0.48,-53.909652300198196,-1.437948770662253,37.490662671779255
2022-23,1630230,Naji Marshall,7410,-43.241281408071075,-0.5836,-0.48,-43.241281408071075,-1.15338802588359,37.490662671779255
2022-23,202693,Markieff Morris,1540,-15.076939908793157,-0.979,-0.48,-15.076939908793157,-0.40215186487333504,37.490662671779255
2022-23,1627788,Furkan Korkmaz,1481,-14.804271869932135,-0.9996,-0.48,-14.804271869932135,-0.39487890623698985,37.490662671779255
2022-23,1630177,Theo Maledon,3574,-24.976156390543597,-0.6988,-0.48,-24.976156390543597,-0.6661967170119979,37.490662671779255
2022-23,1628380,Zach Collins,6141,-37.49512410523763,-0.6106,-0.48,-37.49512410523763,-1.000119001189641,37.490662671779255
2022-23,1628470,Torrey Craig,7944,-46.89101496431822,-0.5903,-0.49,-46.89101496431822,-1.2507384938707682,37.490662671779255
2022-23,1630164,James Wiseman,3631,-25.786259437449267,-0.7102,-0.49,-25.786259437449267,-0.6878048452544328,37.490662671779255
2022-23,201577,Robin Lopez,1201,-13.977858194095909,-1.1639,-0.5,-13.977858194095909,-0.3728357195621834,37.490662671779255
2022-23,201976,Patrick Beverley,7486,-45.396660109211105,-0.6064,-0.5,-45.396660109211105,-1.2108791062629847,37.490662671779255
2022-23,203506,Victor Oladipo,4501,-30.93115719473665,-0.6872,-0.51,-30.93115719473665,-0.8250362887829077,37.490662671779255
2022-23,1631101,Shaedon Sharpe,7343,-45.55578273719175,-0.6204,-0.51,-45.55578273719175,-1.2151234331604237,37.490662671779255
2022-23,1628365,Markelle Fultz,7389,-46.241245892976025,-0.6258,-0.51,-46.241245892976025,-1.2334070031731845,37.490662671779255
2022-23,1630173,Precious Achiuwa,4603,-32.40349669286176,-0.704,-0.52,-32.40349669286176,-0.8643084539888164,37.490662671779255
2022-23,1631246,Vince Williams Jr.,435,-10.932743326550508,-2.5133,-0.54,-10.932743326550508,-0.2916124322011525,37.490662671779255
2022-23,201959,Taj Gibson,1955,-19.314911474539137,-0.988,-0.54,-19.314911474539137,-0.5151925865817852,37.490662671779255
2022-23,1627854,Bryn Forbes,1145,-14.998659125769723,-1.3099,-0.55,-14.998659125769723,-0.40006385742175277,37.490662671779255
